Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,LCOE_Median,LCOE_Q10_Best,LCOE_Q90_Worst
K2TiGaO3Br3,1.7233,-2.0898,1.7359,30.0000,22.8943,0.0389,0.0337,0.0522
K2GeGaSe3F3,1.6021,-2.0283,8.4019,30.0000,24.3928,0.0389,0.0344,0.0512
Na2SnFeSe3Cl3,1.0808,-1.1728,0.2521,30.0000,22.9832,0.0389,0.0332,0.4474
Na2GeCrO3Se3,1.6219,-1.5420,7.6804,30.0000,24.1491,0.0389,0.0343,0.0512
Na2GeVS3Br3,1.1556,-1.2573,6.7776,30.0000,24.3169,0.0390,0.0340,0.2700
Na2GeSbSe3F3,1.6467,-1.7254,6.6467,30.0000,23.9157,0.0390,0.0342,0.0515
K2SnBiO3Br3,1.7501,-1.4743,0.1787,30.0000,22.4868,0.0390,0.0336,0.0528
Na2SnWS6,1.7529,-1.0810,0.1848,30.0000,22.4804,0.0390,0.0337,0.0529
Na2WFeSe3F3,1.7529,-1.8686,0.2741,30.0000,22.4780,0.0390,0.0337,0.0529
K2MoInO3Br3,1.7337,-1.6786,1.5235,30.0000,22.7170,0.0390,0.0338,0.0526
Na2VZnO3Cl3,1.7547,-1.9007,0.0823,30.0000,22.4084,0.0390,0.0337,0.0529
Na2TiGaSe3F3,1.7281,-2.2670,2.0311,30.0000,22.8763,0.0390,0.0338,0.0527
K2SnZnS3Se3,1.7480,-1.0027,0.2627,30.0000,22.5146,0.0390,0.0336,0.0527
K2CrMnO6,1.7554,-1.9911,0.0492,30.0000,22.4145,0.0390,0.0336,0.0530
Na2VNbSe6,1.0795,-1.1798,0.4124,30.0000,22.9197,0.0390,0.0332,0.4538
Na2VSbO6,1.7540,-2.1880,0.2525,30.0000,22.4687,0.0390,0.0337,0.0528
K2GeVSe3Cl3,1.1484,-1.4866,6.4678,30.0000,24.1079,0.0390,0.0340,0.2961
Rb2WBiSe3I3,1.3543,-1.0521,13.4512,30.0000,25.3752,0.0390,0.0348,0.0608
Na2SnGeO3Se3,1.6474,-1.3157,6.7602,30.0000,23.8285,0.0390,0.0343,0.0517
Na2ZrWO3S3,1.7560,-1.9954,0.1664,30.0000,22.3770,0.0390,0.0337,0.0529
Na2WInO3Br3,1.7378,-1.5682,1.3593,30.0000,22.6479,0.0390,0.0337,0.0528
Na2NbCuSe3Cl3,1.0733,-1.2427,0.2833,30.0000,22.8478,0.0390,0.0333,0.4555
K2SnCrSe6,1.0754,-1.0271,0.3564,30.0000,22.8756,0.0390,0.0332,0.4560
K2SbZnO3F3,1.7520,-2.3148,0.1819,30.0000,22.4021,0.0391,0.0337,0.0527
Na2SnZnO3Se3,1.7524,-1.3051,0.2783,30.0000,22.4094,0.0391,0.0336,0.0529
Na2NbSbSe6,1.0745,-0.9596,0.4178,30.0000,22.8269,0.0391,0.0333,0.4505
K2SnTaO3I3,1.7465,-1.9558,0.7958,30.0000,22.4847,0.0391,0.0337,0.0528
Na2GeNbSe3F3,1.6475,-2.1315,6.9972,30.0000,23.8486,0.0391,0.0343,0.0515
K2SnNbO3Br3,1.7594,-2.0183,0.1622,30.0000,22.3286,0.0391,0.0337,0.0531
K2SbAgO3S3,1.7145,-1.5251,3.3261,30.0000,23.0197,0.0391,0.0340,0.0524
Na2ZrMoSe6,1.0751,-1.1849,0.4134,30.0000,22.7642,0.0391,0.0333,0.4535
K2SnGeO3Se3,1.6615,-1.3781,6.3811,30.0000,23.6573,0.0391,0.0342,0.0518
K2TiSbO3Br3,1.7665,-1.9561,0.1415,30.0000,22.2710,0.0391,0.0337,0.0534
Li2GeMoO3Se3,1.6401,-1.5113,7.6145,30.0000,23.9380,0.0391,0.0343,0.0516
Na2MoSbSe3Br3,1.0684,-0.9993,0.3144,30.0000,22.6706,0.0392,0.0333,0.4563
Na2SnFeCl3I3,1.0729,-1.1931,0.4255,30.0000,22.7755,0.0392,0.0333,0.4555
Na2SbAgO3S3,1.7170,-1.4765,3.5631,30.0000,23.0220,0.0392,0.0340,0.0523
Na2NbTaO3S3,1.7588,-2.1261,0.8221,30.0000,22.3747,0.0392,0.0338,0.0529
Na2CrMnO3Cl3,1.7678,-1.7136,0.0217,30.0000,22.1894,0.0392,0.0337,0.0533
Na2MnSbI6,1.0685,-0.9830,0.5942,30.0000,22.7809,0.0392,0.0333,0.4597
Na2GeGaSe3Br3,1.6636,-1.1769,6.4993,30.0000,23.6598,0.0392,0.0342,0.0521
K2MoBiSe3I3,1.0768,-0.9706,0.5111,30.0000,22.7440,0.0392,0.0333,0.4559
Na2GeWO3Se3,1.6748,-1.4318,6.0382,30.0000,23.5768,0.0392,0.0342,0.0518
K2GeTaO3I3,1.6868,-1.8740,5.2528,30.0000,23.3947,0.0392,0.0342,0.0524
K2MoGaS3Cl3,1.7414,-1.3556,2.0103,30.0000,22.6503,0.0392,0.0338,0.0528
Li2SnGaS3Br3,1.7492,-1.1573,1.6172,30.0000,22.5452,0.0392,0.0338,0.0532
Na2WFeO3Br3,1.7690,-1.5082,0.1071,30.0000,22.2100,0.0392,0.0337,0.0533
Na2TiGaO3I3,1.7449,-2.0342,1.8355,30.0000,22.5507,0.0392,0.0339,0.0531
Na2NbMnO3Cl3,1.7670,-2.0714,0.1256,30.0000,22.2099,0.0392,0.0337,0.0531
Na2GeTaO3I3,1.6943,-1.8049,5.4747,30.0000,23.3298,0.0392,0.0342,0.0525
Na2TiFeS3I3,1.0665,-1.2107,0.4365,30.0000,22.6307,0.0392,0.0333,0.4575
K2GeCrSe3Br3,1.1143,-1.2294,5.1719,30.0000,23.6749,0.0392,0.0339,0.4401
K2TiGaSe3Cl3,1.7504,-1.7658,1.7370,30.0000,22.4895,0.0392,0.0339,0.0532
Na2WInO3I3,1.7553,-1.5092,1.4418,30.0000,22.4316,0.0393,0.0339,0.0531
K2GeGaO3I3,1.6744,-1.4200,6.9004,30.0000,23.5856,0.0393,0.0344,0.0523
K2SnGaS3I3,1.7521,-1.0727,1.5235,30.0000,22.4350,0.0393,0.0339,0.0532
K2MnCuI6,1.0705,-1.0493,0.5678,30.0000,22.6858,0.0393,0.0333,0.4552
K2SbCuS3I3,1.0675,-0.8830,0.4603,30.0000,22.6155,0.0393,0.0333,0.4574
Na2GeCrSe3Br3,1.1100,-1.1445,5.4176,30.0000,23.6423,0.0393,0.0338,0.4427
Rb2SnTaSe3I3,1.4052,-1.2989,14.8290,30.0000,25.3362,0.0393,0.0349,0.0560
Li2GeNbSe3F3,1.6634,-2.1183,7.4733,30.0000,23.7142,0.0393,0.0344,0.0521
K2GeWO3Se3,1.6976,-1.4696,5.7366,30.0000,23.2908,0.0393,0.0342,0.0525
Na2CrAgS3I3,1.0842,-0.9517,2.5009,30.0000,23.0570,0.0393,0.0336,0.4593
K2GeMoO3Se3,1.6768,-1.5217,6.7063,30.0000,23.5529,0.0393,0.0343,0.0522
K2CrMnO3Cl3,1.7753,-1.7383,0.0422,30.0000,22.0922,0.0393,0.0337,0.0538
Rb2SnBiSe3I3,1.2964,-1.0102,14.2215,30.0000,25.2720,0.0393,0.0349,0.0789
K2CrMoO3Cl3,1.7788,-1.7293,0.2017,30.0000,22.1022,0.0393,0.0337,0.0535
K2MoGaO3I3,1.7560,-1.6009,1.7172,30.0000,22.4079,0.0393,0.0339,0.0535
K2SnWS6,1.7765,-1.1047,0.1878,30.0000,22.0785,0.0393,0.0337,0.0537
Na2GeFeO3Cl3,1.6017,-1.6768,10.3114,30.0000,24.3183,0.0393,0.0346,0.0518
Li2WGaS3Cl3,1.7521,-1.2418,1.8707,30.0000,22.4290,0.0393,0.0339,0.0535
Na2GeGaS3I3,1.6803,-0.9419,6.7314,30.0000,23.4972,0.0393,0.0343,0.0524
K2WGaO3I3,1.7607,-1.5914,1.5038,30.0000,22.3264,0.0394,0.0339,0.0534
K2CrMnSe6,1.0630,-1.1522,0.3380,30.0000,22.4694,0.0394,0.0333,0.4588
Na2NbCuS3Br3,1.0607,-1.1792,0.1171,30.0000,22.3936,0.0394,0.0333,0.4590
K2GeVSe3Br3,1.1053,-1.3495,5.2073,30.0000,23.5163,0.0394,0.0339,0.4470
Li2GeGaO3Br3,1.6264,-1.4796,9.5007,30.0000,24.0843,0.0394,0.0345,0.0518
Na2NbZnO3Cl3,1.7807,-1.9444,0.1243,30.0000,22.0343,0.0394,0.0338,0.0536
K2FeMnS3Se3,1.0635,-1.0706,0.2297,30.0000,22.4311,0.0394,0.0333,0.4582
Rb2SnSbSe3I3,1.3776,-0.9948,15.4117,30.0000,25.3602,0.0394,0.0350,0.0579
K2TaCuO3F3,1.7666,-2.6599,0.8206,30.0000,22.1749,0.0394,0.0338,0.0536
Rb2WSbSe3I3,1.2778,-0.9626,14.5092,30.0000,25.2173,0.0394,0.0349,0.0871
K2GeNbO3I3,1.6989,-1.8888,5.5053,30.0000,23.1860,0.0394,0.0342,0.0528
K2TaFeO3I3,1.7711,-1.8706,0.8151,30.0000,22.1770,0.0394,0.0338,0.0536
K2VTaO3Se3,1.7755,-2.1311,0.7893,30.0000,22.1385,0.0394,0.0339,0.0538
Rb2TiBiSe3I3,1.4492,-1.2613,15.1541,30.0000,25.2559,0.0394,0.0350,0.0532
Na2SnNbO3I3,1.7816,-1.8320,0.4976,30.0000,22.0155,0.0394,0.0338,0.0539
K2GeInS3I3,1.6991,-0.9993,6.0126,30.0000,23.2546,0.0394,0.0343,0.0529
K2GeFeO3Cl3,1.6406,-1.6946,9.4124,30.0000,23.9529,0.0394,0.0346,0.0521
Na2TaFeO3Br3,1.7748,-1.9520,0.6014,30.0000,22.0909,0.0394,0.0338,0.0540
Na2GeTaO3F3,1.6449,-2.5353,9.2066,30.0000,23.9351,0.0394,0.0346,0.0522
Rb2CrWSe3I3,1.4600,-1.1589,15.4468,30.0000,25.2417,0.0394,0.0351,0.0528
Rb2ZrSbSe3I3,1.4041,-1.3500,15.8176,30.0000,25.3555,0.0394,0.0351,0.0559
K2SnNbO3I3,1.7740,-1.9733,0.4859,30.0000,22.0633,0.0394,0.0338,0.0539
Rb2WAgSe3I3,1.3406,-1.0325,15.9712,30.0000,25.3597,0.0394,0.0351,0.0653
K2WInO3I3,1.7629,-1.5382,1.3936,30.0000,22.2321,0.0394,0.0339,0.0538
Rb2TaFeSe3I3,1.4164,-1.2316,15.7034,30.0000,25.3265,0.0394,0.0351,0.0548
Na2GeNbO3I3,1.7066,-1.7378,5.7704,30.0000,23.1188,0.0395,0.0343,0.0529
Rb2ZrBiSe3I3,1.5006,-1.3716,14.5648,30.0000,25.0649,0.0395,0.0350,0.0518
Na2FeSbO3F3,1.7854,-2.2773,0.1767,30.0000,21.9642,0.0395,0.0338,0.0540
K2TaZnO3F3,1.7792,-2.7580,0.8041,30.0000,22.1073,0.0395,0.0338,0.0539
K2GeMnO3S3,1.6345,-1.6650,9.7267,30.0000,23.9831,0.0395,0.0346,0.0520
K2SnSbO3Cl3,1.7846,-1.7482,0.2132,30.0000,21.8984,0.0395,0.0338,0.0540
Rb2TaZnSe3I3,1.3132,-1.2517,15.5599,30.0000,25.2947,0.0395,0.0350,0.0735
Na2VTaO3Se3,1.7772,-2.1445,0.8209,30.0000,22.0748,0.0395,0.0339,0.0538
Na2SnWO3Se3,1.7858,-1.4138,0.3056,30.0000,21.9263,0.0395,0.0339,0.0541
K2GeGaSe3Br3,1.6985,-1.2307,6.2099,30.0000,23.1756,0.0395,0.0343,0.0529
Rb2SnNbSe3I3,1.3329,-1.2004,15.8417,30.0000,25.3088,0.0395,0.0351,0.0676
Na2GeFeS3Br3,1.1109,-1.1211,6.6687,30.0000,23.6409,0.0395,0.0341,0.4401
Rb2SbZnSe3I3,1.3762,-1.0562,16.2188,30.0000,25.3727,0.0395,0.0351,0.0587
Na2TiMoO3S3,1.7846,-2.0089,0.2196,30.0000,21.9141,0.0395,0.0338,0.0541
Na2GeInS3I3,1.7013,-0.9509,6.2746,30.0000,23.1793,0.0395,0.0343,0.0529
Na2GeFeSe3Cl3,1.1138,-1.1896,6.7511,30.0000,23.6391,0.0395,0.0341,0.4487
Na2MnInSe6,1.0628,-0.9552,1.4640,30.0000,22.5276,0.0395,0.0334,0.4658
Na2GeSbSe3Cl3,1.7076,-1.0475,6.0837,30.0000,23.1379,0.0395,0.0343,0.0531
Rb2WFeSe3I3,1.4705,-1.0467,15.3853,30.0000,25.1636,0.0395,0.0351,0.0526
K2CrMoO3S3,1.7858,-1.7387,0.2206,30.0000,21.8743,0.0395,0.0339,0.0541
Rb2TaCuSe3I3,1.3039,-1.1828,15.5933,30.0000,25.3156,0.0395,0.0350,0.0757
Rb2TaMnSe3I3,1.2863,-1.2615,15.7181,30.0000,25.2620,0.0396,0.0350,0.0834
K2WFeO3Br3,1.7912,-1.5993,0.1141,30.0000,21.8268,0.0396,0.0338,0.0544
Na2GeMoS6,1.6694,-1.0430,8.5127,30.0000,23.5985,0.0396,0.0346,0.0526
K2NbTaO3Se3,1.7877,-2.1159,0.7664,30.0000,21.9251,0.0396,0.0339,0.0543
Li2SnGaSe3Cl3,1.7697,-1.2325,1.7632,30.0000,22.1035,0.0396,0.0340,0.0541
Na2FeMnCl3I3,1.0552,-1.2853,0.4136,30.0000,22.2038,0.0396,0.0333,0.4622
Na2WGaO3Br3,1.7749,-1.5774,1.4993,30.0000,22.0700,0.0396,0.0339,0.0542
Rb2WSbSe3Br3,1.3051,-1.1469,16.3876,30.0000,25.2993,0.0396,0.0352,0.0754
Rb2SnWSe6,1.3425,-1.0061,16.5702,30.0000,25.3228,0.0396,0.0352,0.0651
Rb2MnZnI6,1.2530,-1.1498,15.1314,30.0000,25.1213,0.0396,0.0350,0.1019
Rb2NbZnSe3I3,1.3225,-1.2310,16.6976,30.0000,25.3511,0.0396,0.0352,0.0687
Na2TiCrSe3I3,1.0526,-1.2525,0.4929,30.0000,22.2163,0.0396,0.0333,0.4641
Rb2AgInI6,1.2726,-1.1457,15.7204,30.0000,25.1759,0.0396,0.0351,0.0882
K2GeBiO3Br3,1.7259,-1.4865,5.3695,30.0000,22.7998,0.0396,0.0343,0.0536
Rb2NbMnSe3I3,1.3612,-1.2595,16.8834,30.0000,25.3804,0.0397,0.0352,0.0615
Na2SnBiO3Br3,1.8005,-1.4177,0.1759,30.0000,21.7217,0.0397,0.0338,0.0548
Na2SnGaSe3Cl3,1.7768,-1.2622,1.6640,30.0000,22.0822,0.0397,0.0340,0.0542
K2NbTaO3S3,1.7876,-2.1229,0.7841,30.0000,21.8492,0.0397,0.0339,0.0543
Rb2WSbS3I3,1.4602,-1.0361,16.5463,30.0000,25.2108,0.0397,0.0352,0.0531
K2MoBiO3Cl3,1.7992,-1.7650,0.2682,30.0000,21.6865,0.0397,0.0339,0.0547
Rb2NbFeSe3I3,1.3193,-1.2202,16.8662,30.0000,25.3023,0.0397,0.0353,0.0716
K2MnSbSe3Br3,1.0476,-1.2122,0.2433,30.0000,22.0604,0.0397,0.0333,0.4628
Rb2ZrWSe6,1.3231,-1.3299,17.0468,30.0000,25.3585,0.0397,0.0352,0.0698
Na2ZrGaO3Br3,1.7806,-2.1023,1.7126,30.0000,21.9993,0.0397,0.0340,0.0545
Na2MoSbO3Cl3,1.7962,-1.7296,0.2890,30.0000,21.7068,0.0397,0.0339,0.0545
Rb2NbTaSe6,1.3712,-1.2761,17.4002,30.0000,25.3561,0.0397,0.0353,0.0600
Rb2SnSbSe3Br3,1.3872,-1.1438,17.5712,30.0000,25.3837,0.0397,0.0353,0.0573
Rb2TiInSe3I3,1.3713,-1.3959,17.4185,30.0000,25.3639,0.0397,0.0353,0.0598
K2GeGaO3Br3,1.6855,-1.5751,8.3121,30.0000,23.3861,0.0397,0.0346,0.0529
Rb2WInSe3I3,1.5199,-1.0882,15.2849,30.0000,24.9084,0.0397,0.0352,0.0523
K2WGaS3Cl3,1.7812,-1.3580,1.6584,30.0000,22.0125,0.0397,0.0340,0.0542
Rb2SnTaSe3Br3,1.3030,-1.4521,16.7668,30.0000,25.2547,0.0397,0.0353,0.0758
K2SnWO3Se3,1.8008,-1.5037,0.3023,30.0000,21.7112,0.0397,0.0339,0.0548
Na2CrWO3Cl3,1.8017,-1.6692,0.1324,30.0000,21.6470,0.0397,0.0339,0.0547
Na2AgGaF3I3,1.0759,-1.8764,3.8082,30.0000,22.8252,0.0397,0.0338,0.4683
Na2NbZnO3F3,1.8023,-2.4652,0.1457,30.0000,21.6477,0.0398,0.0339,0.0547
Rb2CrMnSe3I3,1.3470,-1.2061,17.6134,30.0000,25.3722,0.0398,0.0353,0.0645
Rb2ZrInSe3I3,1.4828,-1.4160,16.6747,30.0000,25.1179,0.0398,0.0353,0.0528
Na2VSbO3S3,1.8062,-1.6609,0.2340,30.0000,21.6610,0.0398,0.0339,0.0549
K2SnCrSe3Br3,1.0488,-1.2594,0.2220,30.0000,22.0597,0.0398,0.0333,0.4645
K2GeInO3I3,1.7244,-1.3960,6.4221,30.0000,22.8969,0.0398,0.0344,0.0536
Li2GeGaO3I3,1.7068,-1.4055,7.6473,30.0000,23.0983,0.0398,0.0346,0.0533
K2GeMnBr3I3,1.0787,-1.2522,4.4419,30.0000,22.8455,0.0398,0.0338,0.4657
Na2SbCuS3I3,1.0496,-0.7651,0.4704,30.0000,22.0707,0.0398,0.0334,0.4656
Rb2ZrGaSe3I3,1.4448,-1.4236,17.4887,30.0000,25.2391,0.0398,0.0354,0.0540
K2ZrBiO3I3,1.7970,-1.8692,0.4489,30.0000,21.6681,0.0398,0.0339,0.0548
Na2SbAgBr3I3,1.0623,-1.0392,1.9661,30.0000,22.3485,0.0398,0.0336,0.4660
K2MoWO3S3,1.8023,-1.6311,0.2585,30.0000,21.5890,0.0398,0.0339,0.0549
Rb2CrWSe3Br3,1.4433,-1.3051,17.6232,30.0000,25.2449,0.0398,0.0354,0.0545
Na2WSbO3Cl3,1.8066,-1.6880,0.2164,30.0000,21.5981,0.0398,0.0339,0.0549
Rb2MoBiS3I3,1.2645,-1.0500,16.5864,30.0000,25.1497,0.0398,0.0352,0.0954
K2GeBiS3I3,1.7520,-0.9852,4.4672,30.0000,22.4367,0.0398,0.0343,0.0542
Rb2WFeSe3Br3,1.4635,-1.2561,17.5425,30.0000,25.2120,0.0398,0.0354,0.0537
Rb2TaZnSe3Br3,1.3023,-1.4450,17.7285,30.0000,25.3208,0.0398,0.0354,0.0779
K2WGaO3Br3,1.7893,-1.7092,1.4337,30.0000,21.8034,0.0398,0.0340,0.0547
Na2SbZnO3F3,1.8075,-2.2348,0.1766,30.0000,21.5611,0.0398,0.0339,0.0550
Rb2GeBiSe3I3,1.3529,-0.9902,17.9669,30.0000,25.3303,0.0399,0.0354,0.0635
Li2GeWO3Se3,1.7257,-1.4972,6.3886,30.0000,22.8273,0.0399,0.0344,0.0538
Rb2SnSbS3I3,1.4553,-0.9917,17.7411,30.0000,25.2012,0.0399,0.0354,0.0539
K2GeCuO3Se3,1.0954,-1.3201,7.0292,30.0000,23.2662,0.0399,0.0342,0.4681
Rb2WMnSe6,1.3083,-1.0882,17.7269,30.0000,25.2803,0.0399,0.0354,0.0745
Rb2GeTaSe3I3,1.3810,-1.2011,18.7019,30.0000,25.3996,0.0399,0.0355,0.0582
Rb2TaMnSe3Br3,1.2992,-1.5221,17.9377,30.0000,25.2983,0.0399,0.0354,0.0781
Rb2TaFeSe3Br3,1.2918,-1.4354,17.9184,30.0000,25.3049,0.0399,0.0354,0.0815
Rb2CrWSe6,1.2947,-1.1418,17.7895,30.0000,25.2640,0.0399,0.0354,0.0798
Na2MoInO3Br3,1.7941,-1.6754,1.5996,30.0000,21.7944,0.0399,0.0340,0.0549
Rb2SnInSe3I3,1.5268,-1.0061,16.2430,30.0000,24.8662,0.0399,0.0353,0.0527
Rb2TiGaSe3I3,1.4136,-1.4095,18.3085,30.0000,25.2944,0.0399,0.0355,0.0560
Rb2TaMnS3I3,1.4647,-1.2663,18.1083,30.0000,25.2062,0.0399,0.0355,0.0536
Rb2NbSbSe6,1.3221,-1.0352,18.2751,30.0000,25.3372,0.0399,0.0354,0.0703
Na2MnSbSe3I3,1.0436,-0.8903,0.5067,30.0000,21.9250,0.0400,0.0334,0.4690
K2TaSbO3S3,1.8103,-1.7982,0.7689,30.0000,21.5334,0.0400,0.0340,0.0553
Rb2WGaSe3I3,1.5554,-1.0769,15.9664,30.0000,24.7366,0.0400,0.0353,0.0526
Rb2WSbO3I3,1.4983,-1.4003,17.4212,30.0000,25.0667,0.0400,0.0355,0.0530
Na2MoGaO3Br3,1.7903,-1.7063,1.7860,30.0000,21.7993,0.0400,0.0341,0.0548
Rb2MoWSe6,1.2500,-1.0647,17.0082,30.0000,25.1089,0.0400,0.0353,0.1081
Rb2TiSbSe3I3,1.2346,-1.1985,16.5173,30.0000,24.9911,0.0400,0.0353,0.1244
Li2WGaSe3F3,1.7963,-1.8571,1.7435,30.0000,21.7632,0.0400,0.0341,0.0549
Rb2NbZnSe3Br3,1.3508,-1.4057,19.3022,30.0000,25.4234,0.0400,0.0355,0.0634
Rb2TaSbSe6,1.2469,-1.0439,16.8858,30.0000,25.0490,0.0400,0.0353,0.1097
Rb2SnZnCl3I3,1.4421,-1.4084,18.6442,30.0000,25.2424,0.0400,0.0355,0.0548
Li2MoGaS3Cl3,1.7878,-1.2563,2.3307,30.0000,21.8550,0.0400,0.0341,0.0549
Rb2TaCuS3I3,1.4860,-1.1845,17.9408,30.0000,25.0985,0.0400,0.0355,0.0535
Rb2WBiS3I3,1.5789,-1.0996,15.1745,30.0000,24.5468,0.0400,0.0352,0.0530
Rb2VTaSe6,1.2940,-1.3011,18.2121,30.0000,25.2359,0.0400,0.0355,0.0818
K2VZnO3Cl3,1.8199,-1.9505,0.0967,30.0000,21.3804,0.0400,0.0340,0.0558
Rb2MoInS3I3,1.4147,-1.1403,19.2521,30.0000,25.3572,0.0400,0.0356,0.0559
Rb2MnBiO3I3,1.4701,-1.4063,18.2210,30.0000,25.1581,0.0400,0.0355,0.0534
Rb2SnNbS3I3,1.4859,-1.2338,18.3196,30.0000,25.1186,0.0400,0.0355,0.0536
Rb2TiWSe6,1.2881,-1.2878,17.8725,30.0000,25.1913,0.0400,0.0354,0.0842
Rb2MnBiS3I3,1.2405,-1.0581,17.2638,30.0000,25.1081,0.0400,0.0353,0.1148
Na2SbCuS3Br3,1.0406,-1.0126,0.1370,30.0000,21.7094,0.0400,0.0333,0.4688
K2VZnO3F3,1.8192,-2.6802,0.1142,30.0000,21.3350,0.0400,0.0339,0.0554
Rb2VMnSe3I3,1.2561,-1.2424,17.6549,30.0000,25.1044,0.0400,0.0354,0.1033
K2MnGaO3S3,1.7931,-1.8384,2.4047,30.0000,21.7842,0.0401,0.0341,0.0551
Rb2NbMnSe3Br3,1.3626,-1.4658,19.5553,30.0000,25.3569,0.0401,0.0356,0.0620
K2WMnO3S3,1.8212,-1.6894,0.1461,30.0000,21.3525,0.0401,0.0339,0.0556
Rb2SbAgCl3I3,1.3823,-1.2539,19.3236,30.0000,25.3362,0.0401,0.0356,0.0603
Rb2TiSbS3I3,1.4541,-1.2835,19.2387,30.0000,25.2290,0.0401,0.0356,0.0542
Rb2GeSbSe3I3,1.3730,-0.9508,19.5452,30.0000,25.3635,0.0401,0.0356,0.0603
Rb2NbFeS3I3,1.3992,-1.2194,19.7206,30.0000,25.3452,0.0401,0.0357,0.0572
Li2GeGaSe3I3,1.7544,-0.9023,5.9157,30.0000,22.4156,0.0401,0.0345,0.0547
Rb2TaCuO3I3,1.4740,-1.8053,18.9587,30.0000,25.1810,0.0401,0.0356,0.0536
Na2GeGaO3Br3,1.7112,-1.4887,8.8585,30.0000,23.0348,0.0401,0.0347,0.0541
Rb2TiSbSe3Br3,1.2968,-1.4648,19.0547,30.0000,25.2852,0.0401,0.0355,0.0797
K2GeSbO3Br3,1.7471,-1.4688,6.1774,30.0000,22.4901,0.0401,0.0345,0.0545
Rb2SnZnBr3I3,1.1962,-1.3073,16.1031,30.0000,24.8115,0.0401,0.0352,0.1834
K2NbCuSe3Br3,1.0326,-1.3127,0.2386,30.0000,21.6886,0.0401,0.0334,0.4706
Na2CrMoO3F3,1.8243,-2.5672,0.2327,30.0000,21.2600,0.0401,0.0340,0.0559
K2TiBiO3Br3,1.8259,-1.9463,0.1468,30.0000,21.2614,0.0401,0.0340,0.0557
Rb2NbZnS3I3,1.4515,-1.2323,19.4887,30.0000,25.2508,0.0401,0.0357,0.0544
Na2GeInO3Br3,1.7255,-1.5287,8.0518,30.0000,22.7994,0.0401,0.0347,0.0543
Na2MoSbSe3I3,1.0424,-0.8989,0.5540,30.0000,21.6760,0.0401,0.0334,0.4686
Rb2NbMnS3I3,1.4122,-1.2474,19.7441,30.0000,25.3375,0.0401,0.0357,0.0564
Na2MoBiO3Cl3,1.8236,-1.7113,0.2701,30.0000,21.2942,0.0401,0.0340,0.0557
Na2MoGaO3I3,1.8050,-1.5839,1.7917,30.0000,21.6348,0.0401,0.0341,0.0551
K2NbMnO3Cl3,1.8274,-2.1540,0.1351,30.0000,21.2007,0.0401,0.0341,0.0559
Rb2SnFeF3I3,1.3825,-1.9420,20.0455,30.0000,25.3831,0.0402,0.0357,0.0599
Rb2MnSbO3I3,1.3787,-1.4368,20.2480,30.0000,25.3916,0.0402,0.0357,0.0593
Na2SnCuCl3I3,1.0374,-1.1038,0.4310,30.0000,21.6373,0.0402,0.0334,0.4709
K2AgGaI6,1.0497,-1.0763,2.7412,30.0000,22.1095,0.0402,0.0337,0.4746
Rb2MoInSe3Br3,1.2734,-1.3275,19.0769,30.0000,25.2154,0.0402,0.0356,0.0908
Rb2MoFeSe3Br3,1.3032,-1.2295,19.4858,30.0000,25.3062,0.0402,0.0356,0.0775
K2MnSbSe3I3,1.0366,-0.9878,0.4968,30.0000,21.6786,0.0402,0.0334,0.4706
Rb2NbFeSe3Br3,1.3119,-1.3758,19.5320,30.0000,25.2885,0.0402,0.0356,0.0747
Na2GeSbO3Br3,1.7566,-1.3840,6.5398,30.0000,22.4703,0.0402,0.0346,0.0549
Rb2FeSbO3I3,1.3817,-1.3176,20.2233,30.0000,25.3650,0.0402,0.0357,0.0597
Rb2SnMnI6,1.1702,-1.1507,14.4329,30.0000,24.4555,0.0402,0.0351,0.2476
Rb2MoWS3Se3,1.4511,-1.1268,19.9347,30.0000,25.2530,0.0402,0.0357,0.0545
Rb2ZrFeSe3I3,1.2111,-1.3247,16.8726,30.0000,24.8412,0.0402,0.0353,0.1640
Na2TiFeSe3I3,1.0343,-1.1530,0.4855,30.0000,21.6479,0.0402,0.0334,0.4723
Na2TiGaO3Br3,1.8078,-2.0805,1.8429,30.0000,21.5366,0.0402,0.0342,0.0557
Na2GeWO6,1.7260,-2.0762,8.6384,30.0000,22.8995,0.0402,0.0348,0.0543
Rb2MnZnCl3I3,1.3223,-1.4233,20.1271,30.0000,25.3808,0.0402,0.0357,0.0699
K2MnSbS3Se3,1.0347,-0.9557,0.2984,30.0000,21.5258,0.0402,0.0333,0.4725
Rb2AgInBr3I3,1.2275,-1.2462,17.6544,30.0000,24.9153,0.0402,0.0354,0.1333
K2GeZnO3Se3,1.7514,-1.3155,6.9921,30.0000,22.5129,0.0402,0.0347,0.0546
Rb2SnMnCl3I3,1.2632,-1.3955,18.8780,30.0000,25.1011,0.0403,0.0356,0.1001
K2SbAgI6,1.0430,-0.9178,1.8937,30.0000,21.8759,0.0403,0.0335,0.4752
Rb2ZrWS3Se3,1.4681,-1.3909,19.9980,30.0000,25.2436,0.0403,0.0358,0.0536
Rb2CrWS3I3,1.5541,-1.1958,17.7940,30.0000,24.7337,0.0403,0.0356,0.0532
Na2TiWO3S3,1.8364,-1.9610,0.1470,30.0000,21.1137,0.0403,0.0340,0.0563
