Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,LCOE_Median,LCOE_Q10_Best,LCOE_Q90_Worst
Na2ZrGaSe3F3,1.68705,-2.32458,1.88607,30.00000,23.42933,0.03853,0.03361,0.05113
Na2MnGaSe3I3,1.11564,-1.02450,1.50884,30.00000,23.69031,0.03854,0.03332,0.41344
K2MoAgO3Cl3,1.66118,-1.69991,3.45171,30.00000,23.70685,0.03854,0.03376,0.05102
Li2GeTaSe3F3,1.58727,-2.14499,6.82259,30.00000,24.48494,0.03854,0.03406,0.05034
Na2GeTaO3Br3,1.59712,-1.90629,6.35412,30.00000,24.36535,0.03854,0.03406,0.05027
K2ZrSbO3I3,1.71334,-1.85896,0.48156,30.00000,23.03679,0.03854,0.03355,0.05148
Na2ZrWO3Se3,1.71167,-1.93273,0.29118,30.00000,23.01672,0.03854,0.03349,0.05161
Na2WSbO3F3,1.71805,-2.31395,0.24084,30.00000,22.96450,0.03854,0.03354,0.05169
Na2VMnO3Cl3,1.72285,-2.00775,0.08239,30.00000,22.94414,0.03856,0.03349,0.05169
K2TaFeO3Br3,1.71080,-1.98128,0.58194,30.00000,23.05417,0.03856,0.03354,0.05148
K2GeMoSe6,1.16091,-0.99728,5.09329,30.00000,24.37814,0.03856,0.03371,0.25851
Na2GeGaO3I3,1.58246,-1.38562,7.24832,30.00000,24.51082,0.03856,0.03413,0.05049
Na2GeCuO3Se3,1.21689,-1.35727,7.49775,30.00000,24.83529,0.03857,0.03399,0.14454
Na2SnNbO3Br3,1.71943,-1.96213,0.15773,30.00000,22.95587,0.03857,0.03354,0.05162
K2GeCrS3I3,1.17165,-1.09565,5.39972,30.00000,24.41809,0.03858,0.03377,0.23336
Li2GeVSe3Br3,1.16493,-1.25431,5.74151,30.00000,24.43961,0.03858,0.03376,0.23429
Na2GeVS3I3,1.16667,-1.03683,5.69451,30.00000,24.44029,0.03859,0.03381,0.24574
K2ZrSbO3Br3,1.71808,-1.95882,0.15755,30.00000,22.93866,0.03859,0.03352,0.05168
K2SnGeS3Se3,1.61433,-0.91750,5.87979,30.00000,24.19372,0.03860,0.03402,0.05071
K2ZrGaO3I3,1.69822,-2.03374,1.66235,30.00000,23.23317,0.03860,0.03368,0.05132
Na2NbCuSe3I3,1.10032,-0.96690,0.50913,30.00000,23.39038,0.03860,0.03320,0.43530
K2MnSbO3F3,1.72065,-2.35227,0.18486,30.00000,22.92812,0.03860,0.03353,0.05179
Na2GeCuO3S3,1.45467,-1.59964,10.42648,30.00000,25.20554,0.03860,0.03435,0.05174
K2GeNbO3Br3,1.60603,-1.95201,6.48520,30.00000,24.33705,0.03861,0.03409,0.05052
Na2MnBiSe3I3,1.09579,-0.87434,0.47594,30.00000,23.41101,0.03862,0.03320,0.43686
K2TiFeS3I3,1.09781,-1.28852,0.42676,30.00000,23.37994,0.03863,0.03322,0.43914
Na2SbCuO3Cl3,1.09313,-1.72655,0.16800,30.00000,23.26178,0.03863,0.03317,0.44011
Na2NbTaO3Se3,1.71389,-2.16359,0.79453,30.00000,22.99309,0.03863,0.03360,0.05158
K2ZrBiO3Br3,1.72438,-1.95168,0.16042,30.00000,22.91262,0.03863,0.03348,0.05179
K2TiCrS3Se3,1.09718,-1.34496,0.24648,30.00000,23.32655,0.03863,0.03318,0.43940
K2ZrWO3Se3,1.72064,-2.00770,0.28847,30.00000,22.91527,0.03863,0.03354,0.05186
Na2GeBiS3I3,1.64983,-0.84316,4.63657,30.00000,23.85082,0.03864,0.03392,0.05091
Na2SnZnI6,1.09548,-0.97084,0.57051,30.00000,23.33080,0.03864,0.03326,0.44043
Na2CrMoSe3I3,1.09483,-1.03142,0.53783,30.00000,23.32225,0.03864,0.03322,0.44500
K2GeTaS3I3,1.64238,-1.23452,4.94649,30.00000,23.87805,0.03866,0.03393,0.05106
K2GeVS3Cl3,1.55905,-1.46652,8.47334,30.00000,24.72666,0.03866,0.03422,0.05074
K2SnGeI6,1.13837,-0.99001,3.84124,30.00000,24.00689,0.03866,0.03362,0.33223
Na2MnSbO3F3,1.72874,-2.38700,0.17969,30.00000,22.89332,0.03866,0.03353,0.05174
K2MoMnO3Se3,1.72445,-1.56799,0.34581,30.00000,22.83685,0.03866,0.03357,0.05183
K2GeFeSe3F3,1.18972,-1.95944,6.99855,30.00000,24.61593,0.03866,0.03395,0.18339
Na2TaFeO3I3,1.71652,-1.84823,0.84128,30.00000,22.99074,0.03867,0.03361,0.05170
K2WFeO3Cl3,1.73145,-1.70720,0.13046,30.00000,22.80838,0.03867,0.03356,0.05190
Li2GeWS3Se3,1.62839,-0.99157,5.88737,30.00000,24.09279,0.03868,0.03403,0.05082
K2TiInO3I3,1.70411,-2.03619,1.60374,30.00000,23.13863,0.03868,0.03364,0.05151
K2MoInO3I3,1.70583,-1.55473,1.58012,30.00000,23.10819,0.03868,0.03366,0.05162
K2NbFeO3Cl3,1.72927,-2.15555,0.13264,30.00000,22.85298,0.03869,0.03353,0.05185
Na2MnCuI6,1.09271,-1.00806,0.57935,30.00000,23.31516,0.03869,0.03321,0.44431
K2GeZnI6,1.13623,-1.09578,4.01591,30.00000,24.01356,0.03872,0.03362,0.32725
Na2SnTaO3I3,1.72158,-1.92268,0.81899,30.00000,22.94507,0.03872,0.03360,0.05189
Na2TaSbO3S3,1.72008,-1.80942,0.80369,30.00000,22.90609,0.03872,0.03362,0.05186
Na2MoMnO3S3,1.73241,-1.65528,0.20840,30.00000,22.79316,0.03873,0.03360,0.05222
K2WInO3Br3,1.71825,-1.68704,1.30491,30.00000,22.98381,0.03874,0.03365,0.05182
Na2GeCrO3Br3,1.59562,-1.59931,7.42235,30.00000,24.37041,0.03874,0.03418,0.05081
Na2NbTaO6,1.72298,-2.89002,0.90427,30.00000,22.92470,0.03874,0.03364,0.05171
K2MnGaO6,1.69503,-2.04201,2.77435,30.00000,23.33230,0.03875,0.03382,0.05156
Li2WGaS3I3,1.71308,-0.98981,1.53440,30.00000,23.03943,0.03875,0.03370,0.05185
K2GeMnS3Se3,1.16921,-1.01870,6.51106,30.00000,24.44047,0.03876,0.03391,0.23628
K2SnVO3I3,1.73208,-1.82421,0.48868,30.00000,22.78683,0.03877,0.03361,0.05222
Na2WGaO3I3,1.71354,-1.54673,1.55984,30.00000,23.04093,0.03877,0.03368,0.05194
Na2MoInO3I3,1.70605,-1.55363,1.64323,30.00000,23.06175,0.03877,0.03372,0.05186
Na2GeNbO3Br3,1.62349,-1.85187,6.88839,30.00000,24.16654,0.03877,0.03417,0.05104
Na2CuZnBr3I3,1.08007,-1.10185,0.35428,30.00000,23.06770,0.03878,0.03323,0.44918
K2GeCrSe3I3,1.13741,-1.03890,4.59446,30.00000,23.99307,0.03879,0.03372,0.34797
K2SnMoSe6,1.08251,-0.98855,0.41349,30.00000,23.09279,0.03880,0.03324,0.44983
K2SnZnI6,1.09056,-1.10583,0.56003,30.00000,23.16121,0.03880,0.03326,0.44830
K2MnInO3S3,1.70624,-1.86643,2.07479,30.00000,23.09785,0.03880,0.03372,0.05200
K2FeMnSe6,1.08464,-1.03518,0.33036,30.00000,23.06786,0.03880,0.03321,0.44927
Na2CrMoO3S3,1.73727,-1.70893,0.21899,30.00000,22.68857,0.03881,0.03362,0.05208
K2ZrBiS3I3,1.73256,-1.37960,0.42998,30.00000,22.75025,0.03881,0.03362,0.05231
Na2ZrFeSe3Br3,1.08109,-1.44188,0.19782,30.00000,23.01397,0.03882,0.03318,0.44775
K2MnInO6,1.70405,-2.04152,2.34972,30.00000,23.10439,0.03882,0.03378,0.05164
Na2ZrMoO3S3,1.73899,-2.01680,0.23523,30.00000,22.66016,0.03882,0.03361,0.05220
K2TiSbO3I3,1.73359,-1.86406,0.48963,30.00000,22.73032,0.03882,0.03360,0.05246
Na2WMnO3S3,1.74178,-1.65891,0.13928,30.00000,22.59648,0.03883,0.03361,0.05225
K2GeSbSe3Cl3,1.65183,-1.10158,5.77788,30.00000,23.84223,0.03884,0.03408,0.05119
K2MoMnSe6,1.08414,-1.06734,0.40148,30.00000,23.04617,0.03884,0.03322,0.44623
Na2GeMnBr3I3,1.12530,-1.15533,4.61255,30.00000,23.95561,0.03885,0.03372,0.35662
Na2GeFeO3Se3,1.60704,-1.43579,7.60778,30.00000,24.28960,0.03885,0.03425,0.05100
Na2GeZnI6,1.12285,-0.95433,4.14467,30.00000,23.87382,0.03885,0.03365,0.40304
Na2GeCrSe3I3,1.13192,-0.98608,4.77255,30.00000,23.94298,0.03886,0.03372,0.35945
Na2SnGaS3Br3,1.72503,-1.19503,1.52485,30.00000,22.90008,0.03887,0.03372,0.05215
Na2WGaSe3F3,1.71845,-1.83055,1.64798,30.00000,22.93766,0.03887,0.03373,0.05203
Na2GeMoO3Se3,1.62106,-1.47453,7.12363,30.00000,24.13454,0.03887,0.03422,0.05105
Na2MnInO3S3,1.71157,-1.78767,2.23926,30.00000,23.02222,0.03887,0.03381,0.05185
K2ZrWO3S3,1.74233,-2.02156,0.17102,30.00000,22.57092,0.03887,0.03361,0.05246
Na2TiBiO3I3,1.73780,-1.77914,0.46376,30.00000,22.65312,0.03888,0.03363,0.05264
K2GeCrSe6,1.13511,-1.04691,5.33623,30.00000,24.03825,0.03888,0.03382,0.33974
K2GeInO3Br3,1.61796,-1.58000,7.59688,30.00000,24.22177,0.03888,0.03422,0.05099
Na2CrMoSe3Br3,1.08238,-1.21950,0.26992,30.00000,22.97057,0.03889,0.03322,0.44854
Li2GeVS3Br3,1.16907,-1.23300,7.23872,30.00000,24.42945,0.03889,0.03402,0.23409
K2TiInO3Br3,1.72018,-2.07360,1.54823,30.00000,22.90736,0.03890,0.03370,0.05229
K2NbFeO3I3,1.74241,-1.89872,0.47815,30.00000,22.65534,0.03890,0.03368,0.05247
K2CrAgS3I3,1.10216,-1.04175,2.39887,30.00000,23.43042,0.03890,0.03348,0.44512
Na2TiInO3Br3,1.72077,-2.05612,1.63331,30.00000,22.91221,0.03891,0.03378,0.05219
K2SnGaS3Br3,1.72747,-1.26444,1.45602,30.00000,22.83189,0.03891,0.03373,0.05233
K2TiMoSe6,1.07863,-1.23583,0.40881,30.00000,22.98841,0.03891,0.03324,0.45003
K2TiGaO3Br3,1.72334,-2.08976,1.73594,30.00000,22.89428,0.03892,0.03373,0.05223
K2GeGaSe3F3,1.60207,-2.02832,8.40192,30.00000,24.39276,0.03893,0.03435,0.05115
Na2SnFeSe3Cl3,1.08080,-1.17283,0.25211,30.00000,22.98317,0.03894,0.03322,0.44740
Na2GeCrO3Se3,1.62193,-1.54202,7.68038,30.00000,24.14906,0.03895,0.03430,0.05119
Na2GeVS3Br3,1.15562,-1.25727,6.77759,30.00000,24.31695,0.03895,0.03398,0.26999
Na2GeSbSe3F3,1.64666,-1.72543,6.64673,30.00000,23.91570,0.03896,0.03418,0.05145
K2SnBiO3Br3,1.75006,-1.47433,0.17875,30.00000,22.48679,0.03897,0.03361,0.05276
Na2SnWS6,1.75289,-1.08104,0.18485,30.00000,22.48037,0.03899,0.03367,0.05293
Na2WFeSe3F3,1.75288,-1.86857,0.27414,30.00000,22.47800,0.03899,0.03365,0.05286
K2MoInO3Br3,1.73367,-1.67855,1.52347,30.00000,22.71696,0.03899,0.03377,0.05263
Na2VZnO3Cl3,1.75469,-1.90072,0.08233,30.00000,22.40840,0.03900,0.03367,0.05293
Na2TiGaSe3F3,1.72805,-2.26702,2.03112,30.00000,22.87630,0.03900,0.03383,0.05266
K2SnZnS3Se3,1.74805,-1.00272,0.26269,30.00000,22.51460,0.03900,0.03365,0.05273
K2CrMnO6,1.75537,-1.99105,0.04924,30.00000,22.41450,0.03901,0.03364,0.05304
Na2VNbSe6,1.07954,-1.17977,0.41244,30.00000,22.91967,0.03901,0.03323,0.45381
Na2VSbO6,1.75402,-2.18804,0.25254,30.00000,22.46875,0.03901,0.03368,0.05282
K2GeVSe3Cl3,1.14838,-1.48662,6.46778,30.00000,24.10792,0.03901,0.03398,0.29610
Rb2WBiSe3I3,1.35434,-1.05213,13.45121,30.00000,25.37518,0.03902,0.03475,0.06076
Na2SnGeO3Se3,1.64742,-1.31567,6.76015,30.00000,23.82848,0.03903,0.03426,0.05173
Na2ZrWO3S3,1.75600,-1.99541,0.16643,30.00000,22.37703,0.03903,0.03366,0.05290
Na2WInO3Br3,1.73776,-1.56815,1.35930,30.00000,22.64788,0.03904,0.03374,0.05283
Na2NbCuSe3Cl3,1.07325,-1.24267,0.28326,30.00000,22.84780,0.03904,0.03326,0.45553
K2SnCrSe6,1.07543,-1.02711,0.35637,30.00000,22.87559,0.03905,0.03324,0.45603
K2SbZnO3F3,1.75198,-2.31477,0.18191,30.00000,22.40214,0.03905,0.03367,0.05269
Na2SnZnO3Se3,1.75239,-1.30514,0.27830,30.00000,22.40935,0.03906,0.03364,0.05294
Na2NbSbSe6,1.07445,-0.95959,0.41785,30.00000,22.82692,0.03906,0.03326,0.45048
K2SnTaO3I3,1.74653,-1.95582,0.79576,30.00000,22.48468,0.03908,0.03374,0.05277
Na2GeNbSe3F3,1.64755,-2.13145,6.99719,30.00000,23.84858,0.03909,0.03426,0.05154
K2SnNbO3Br3,1.75943,-2.01828,0.16218,30.00000,22.32864,0.03909,0.03367,0.05312
K2SbAgO3S3,1.71449,-1.52510,3.32610,30.00000,23.01968,0.03910,0.03398,0.05244
Na2ZrMoSe6,1.07508,-1.18490,0.41336,30.00000,22.76418,0.03911,0.03328,0.45350
K2SnGeO3Se3,1.66154,-1.37806,6.38112,30.00000,23.65728,0.03913,0.03423,0.05180
K2TiSbO3Br3,1.76650,-1.95605,0.14151,30.00000,22.27104,0.03914,0.03371,0.05336
Li2GeMoO3Se3,1.64012,-1.51126,7.61448,30.00000,23.93802,0.03915,0.03435,0.05164
Na2MoSbSe3Br3,1.06841,-0.99933,0.31438,30.00000,22.67062,0.03915,0.03326,0.45627
Na2SnFeCl3I3,1.07288,-1.19309,0.42550,30.00000,22.77547,0.03916,0.03328,0.45549
Na2SbAgO3S3,1.71700,-1.47647,3.56314,30.00000,23.02196,0.03916,0.03398,0.05232
Na2NbTaO3S3,1.75882,-2.12609,0.82206,30.00000,22.37466,0.03916,0.03376,0.05289
Na2CrMnO3Cl3,1.76780,-1.71363,0.02169,30.00000,22.18943,0.03916,0.03371,0.05335
Na2MnSbI6,1.06855,-0.98302,0.59418,30.00000,22.78086,0.03916,0.03332,0.45974
Na2GeGaSe3Br3,1.66363,-1.17692,6.49925,30.00000,23.65977,0.03917,0.03422,0.05205
K2MoBiSe3I3,1.07682,-0.97059,0.51113,30.00000,22.74397,0.03917,0.03330,0.45590
Na2GeWO3Se3,1.67483,-1.43183,6.03822,30.00000,23.57678,0.03917,0.03423,0.05184
K2GeTaO3I3,1.68677,-1.87398,5.25282,30.00000,23.39469,0.03918,0.03416,0.05239
K2MoGaS3Cl3,1.74140,-1.35556,2.01035,30.00000,22.65025,0.03919,0.03383,0.05279
Li2SnGaS3Br3,1.74918,-1.15731,1.61717,30.00000,22.54521,0.03920,0.03383,0.05319
Na2WFeO3Br3,1.76901,-1.50822,0.10712,30.00000,22.21001,0.03921,0.03371,0.05326
Na2TiGaO3I3,1.74489,-2.03423,1.83552,30.00000,22.55071,0.03921,0.03390,0.05312
Na2NbMnO3Cl3,1.76704,-2.07144,0.12564,30.00000,22.20991,0.03922,0.03370,0.05311
Na2GeTaO3I3,1.69427,-1.80485,5.47469,30.00000,23.32983,0.03923,0.03420,0.05250
Na2TiFeS3I3,1.06648,-1.21070,0.43650,30.00000,22.63070,0.03924,0.03332,0.45752
K2GeCrSe3Br3,1.11432,-1.22935,5.17194,30.00000,23.67490,0.03924,0.03387,0.44005
K2TiGaSe3Cl3,1.75039,-1.76584,1.73703,30.00000,22.48948,0.03925,0.03388,0.05323
Na2WInO3I3,1.75531,-1.50925,1.44181,30.00000,22.43162,0.03926,0.03386,0.05307
K2GeGaO3I3,1.67443,-1.41998,6.90044,30.00000,23.58556,0.03926,0.03438,0.05225
K2SnGaS3I3,1.75211,-1.07269,1.52349,30.00000,22.43501,0.03927,0.03386,0.05324
K2MnCuI6,1.07049,-1.04929,0.56785,30.00000,22.68584,0.03928,0.03333,0.45517
K2SbCuS3I3,1.06747,-0.88302,0.46029,30.00000,22.61554,0.03929,0.03332,0.45740
Na2GeCrSe3Br3,1.10996,-1.14451,5.41757,30.00000,23.64229,0.03929,0.03384,0.44269
Rb2SnTaSe3I3,1.40522,-1.29886,14.82897,30.00000,25.33619,0.03930,0.03494,0.05605
Li2GeNbSe3F3,1.66338,-2.11833,7.47328,30.00000,23.71417,0.03930,0.03439,0.05205
K2GeWO3Se3,1.69761,-1.46964,5.73658,30.00000,23.29078,0.03930,0.03425,0.05253
Na2CrAgS3I3,1.08421,-0.95168,2.50086,30.00000,23.05701,0.03931,0.03356,0.45931
K2GeMoO3Se3,1.67684,-1.52174,6.70634,30.00000,23.55286,0.03931,0.03433,0.05223
K2CrMnO3Cl3,1.77535,-1.73829,0.04216,30.00000,22.09223,0.03931,0.03370,0.05377
Rb2SnBiSe3I3,1.29638,-1.01021,14.22150,30.00000,25.27199,0.03931,0.03486,0.07890
K2CrMoO3Cl3,1.77878,-1.72928,0.20166,30.00000,22.10221,0.03932,0.03372,0.05355
K2MoGaO3I3,1.75595,-1.60094,1.71720,30.00000,22.40795,0.03933,0.03389,0.05349
K2SnWS6,1.77651,-1.10471,0.18780,30.00000,22.07848,0.03933,0.03375,0.05370
Na2GeFeO3Cl3,1.60172,-1.67683,10.31139,30.00000,24.31826,0.03933,0.03464,0.05177
Li2WGaS3Cl3,1.75213,-1.24179,1.87066,30.00000,22.42902,0.03933,0.03391,0.05351
Na2GeGaS3I3,1.68028,-0.94185,6.73136,30.00000,23.49715,0.03934,0.03433,0.05236
K2WGaO3I3,1.76070,-1.59140,1.50381,30.00000,22.32637,0.03935,0.03388,0.05335
K2CrMnSe6,1.06296,-1.15216,0.33803,30.00000,22.46936,0.03935,0.03330,0.45882
Na2NbCuS3Br3,1.06073,-1.17918,0.11707,30.00000,22.39360,0.03936,0.03327,0.45904
K2GeVSe3Br3,1.10534,-1.34947,5.20735,30.00000,23.51628,0.03936,0.03385,0.44703
Li2GeGaO3Br3,1.62638,-1.47957,9.50069,30.00000,24.08434,0.03936,0.03454,0.05182
Na2NbZnO3Cl3,1.78074,-1.94444,0.12432,30.00000,22.03428,0.03937,0.03379,0.05362
K2FeMnS3Se3,1.06354,-1.07062,0.22974,30.00000,22.43106,0.03937,0.03326,0.45817
Rb2SnSbSe3I3,1.37763,-0.99483,15.41173,30.00000,25.36016,0.03937,0.03502,0.05788
K2TaCuO3F3,1.76664,-2.65990,0.82058,30.00000,22.17489,0.03938,0.03382,0.05359
Rb2WSbSe3I3,1.27776,-0.96258,14.50919,30.00000,25.21727,0.03938,0.03490,0.08707
K2GeNbO3I3,1.69888,-1.88884,5.50528,30.00000,23.18595,0.03938,0.03422,0.05280
K2TaFeO3I3,1.77111,-1.87057,0.81512,30.00000,22.17696,0.03938,0.03383,0.05364
K2VTaO3Se3,1.77555,-2.13107,0.78929,30.00000,22.13848,0.03940,0.03387,0.05378
Rb2TiBiSe3I3,1.44924,-1.26130,15.15413,30.00000,25.25587,0.03940,0.03503,0.05319
Na2SnNbO3I3,1.78160,-1.83198,0.49757,30.00000,22.01553,0.03942,0.03385,0.05391
K2GeInS3I3,1.69907,-0.99935,6.01262,30.00000,23.25464,0.03942,0.03430,0.05291
K2GeFeO3Cl3,1.64063,-1.69461,9.41244,30.00000,23.95289,0.03942,0.03458,0.05208
Na2TaFeO3Br3,1.77483,-1.95197,0.60140,30.00000,22.09087,0.03943,0.03379,0.05395
Na2GeTaO3F3,1.64489,-2.53526,9.20664,30.00000,23.93511,0.03943,0.03458,0.05222
Rb2CrWSe3I3,1.45999,-1.15895,15.44682,30.00000,25.24169,0.03943,0.03511,0.05284
Rb2ZrSbSe3I3,1.40407,-1.34998,15.81760,30.00000,25.35546,0.03943,0.03510,0.05587
K2SnNbO3I3,1.77399,-1.97328,0.48590,30.00000,22.06330,0.03943,0.03380,0.05385
Rb2WAgSe3I3,1.34058,-1.03248,15.97117,30.00000,25.35967,0.03944,0.03510,0.06533
K2WInO3I3,1.76289,-1.53820,1.39364,30.00000,22.23208,0.03944,0.03390,0.05384
Rb2TaFeSe3I3,1.41645,-1.23158,15.70343,30.00000,25.32647,0.03945,0.03511,0.05477
Na2GeNbO3I3,1.70657,-1.73776,5.77036,30.00000,23.11879,0.03945,0.03432,0.05293
Rb2ZrBiSe3I3,1.50058,-1.37162,14.56480,30.00000,25.06493,0.03946,0.03500,0.05176
Na2FeSbO3F3,1.78542,-2.27731,0.17670,30.00000,21.96417,0.03946,0.03381,0.05396
K2TaZnO3F3,1.77915,-2.75799,0.80412,30.00000,22.10732,0.03946,0.03382,0.05394
K2GeMnO3S3,1.63451,-1.66499,9.72672,30.00000,23.98310,0.03947,0.03464,0.05201
K2SnSbO3Cl3,1.78462,-1.74825,0.21323,30.00000,21.89838,0.03948,0.03380,0.05403
Rb2TaZnSe3I3,1.31322,-1.25173,15.55991,30.00000,25.29467,0.03948,0.03504,0.07346
Na2VTaO3Se3,1.77723,-2.14451,0.82088,30.00000,22.07484,0.03948,0.03388,0.05380
Na2SnWO3Se3,1.78579,-1.41377,0.30558,30.00000,21.92628,0.03950,0.03388,0.05405
K2GeGaSe3Br3,1.69845,-1.23068,6.20988,30.00000,23.17559,0.03950,0.03431,0.05285
Rb2SnNbSe3I3,1.33292,-1.20035,15.84169,30.00000,25.30878,0.03951,0.03506,0.06758
Na2GeFeS3Br3,1.11089,-1.12106,6.66868,30.00000,23.64095,0.03951,0.03410,0.44011
Rb2SbZnSe3I3,1.37617,-1.05621,16.21884,30.00000,25.37274,0.03951,0.03513,0.05866
Na2TiMoO3S3,1.78463,-2.00886,0.21960,30.00000,21.91411,0.03951,0.03380,0.05413
Na2GeInS3I3,1.70130,-0.95092,6.27455,30.00000,23.17926,0.03951,0.03434,0.05295
Na2GeFeSe3Cl3,1.11380,-1.18960,6.75106,30.00000,23.63914,0.03951,0.03410,0.44872
Na2MnInSe6,1.06279,-0.95522,1.46400,30.00000,22.52760,0.03952,0.03344,0.46579
Na2GeSbSe3Cl3,1.70761,-1.04753,6.08373,30.00000,23.13794,0.03952,0.03433,0.05311
Rb2WFeSe3I3,1.47050,-1.04671,15.38532,30.00000,25.16365,0.03953,0.03511,0.05265
K2CrMoO3S3,1.78579,-1.73868,0.22060,30.00000,21.87427,0.03953,0.03386,0.05411
Rb2TaCuSe3I3,1.30387,-1.18281,15.59333,30.00000,25.31559,0.03953,0.03504,0.07574
Rb2TaMnSe3I3,1.28628,-1.26148,15.71813,30.00000,25.26198,0.03956,0.03504,0.08340
K2WFeO3Br3,1.79122,-1.59935,0.11405,30.00000,21.82684,0.03957,0.03382,0.05438
Na2GeMoS6,1.66943,-1.04302,8.51270,30.00000,23.59854,0.03958,0.03456,0.05261
K2NbTaO3Se3,1.78774,-2.11587,0.76635,30.00000,21.92513,0.03959,0.03390,0.05430
Li2SnGaSe3Cl3,1.76966,-1.23248,1.76324,30.00000,22.10347,0.03960,0.03398,0.05412
Na2FeMnCl3I3,1.05523,-1.28529,0.41359,30.00000,22.20385,0.03961,0.03331,0.46221
Na2WGaO3Br3,1.77490,-1.57742,1.49934,30.00000,22.06995,0.03961,0.03394,0.05417
Rb2WSbSe3Br3,1.30510,-1.14692,16.38759,30.00000,25.29929,0.03961,0.03515,0.07543
Rb2SnWSe6,1.34253,-1.00611,16.57022,30.00000,25.32277,0.03962,0.03518,0.06514
Rb2MnZnI6,1.25296,-1.14977,15.13137,30.00000,25.12130,0.03963,0.03501,0.10186
Rb2NbZnSe3I3,1.32247,-1.23101,16.69760,30.00000,25.35111,0.03964,0.03517,0.06865
Na2TiCrSe3I3,1.05260,-1.25251,0.49291,30.00000,22.21626,0.03965,0.03335,0.46405
Rb2AgInI6,1.27259,-1.14566,15.72042,30.00000,25.17592,0.03965,0.03508,0.08820
K2GeBiO3Br3,1.72590,-1.48651,5.36950,30.00000,22.79984,0.03965,0.03433,0.05365
Rb2NbMnSe3I3,1.36116,-1.25946,16.88342,30.00000,25.38040,0.03965,0.03524,0.06151
Na2SnBiO3Br3,1.80049,-1.41772,0.17589,30.00000,21.72167,0.03965,0.03385,0.05476
Na2SnGaSe3Cl3,1.77683,-1.26224,1.66398,30.00000,22.08220,0.03966,0.03398,0.05420
K2NbTaO3S3,1.78764,-2.12286,0.78410,30.00000,21.84915,0.03966,0.03392,0.05434
Rb2WSbS3I3,1.46023,-1.03614,16.54625,30.00000,25.21082,0.03966,0.03523,0.05307
K2MoBiO3Cl3,1.79920,-1.76503,0.26815,30.00000,21.68654,0.03968,0.03386,0.05472
Rb2NbFeSe3I3,1.31930,-1.22017,16.86621,30.00000,25.30231,0.03968,0.03526,0.07163
K2MnSbSe3Br3,1.04759,-1.21219,0.24328,30.00000,22.06042,0.03970,0.03334,0.46280
Rb2ZrWSe6,1.32307,-1.32994,17.04679,30.00000,25.35852,0.03970,0.03523,0.06984
Na2ZrGaO3Br3,1.78060,-2.10227,1.71256,30.00000,21.99930,0.03970,0.03402,0.05446
Na2MoSbO3Cl3,1.79615,-1.72956,0.28902,30.00000,21.70677,0.03970,0.03389,0.05449
Rb2NbTaSe6,1.37124,-1.27614,17.40023,30.00000,25.35605,0.03971,0.03533,0.06000
Rb2SnSbSe3Br3,1.38725,-1.14382,17.57121,30.00000,25.38367,0.03971,0.03533,0.05729
Rb2TiInSe3I3,1.37132,-1.39588,17.41849,30.00000,25.36387,0.03972,0.03530,0.05982
K2GeGaO3Br3,1.68547,-1.57514,8.31209,30.00000,23.38608,0.03972,0.03457,0.05286
Rb2WInSe3I3,1.51990,-1.08815,15.28489,30.00000,24.90842,0.03973,0.03519,0.05230
K2WGaS3Cl3,1.78117,-1.35801,1.65842,30.00000,22.01253,0.03973,0.03400,0.05420
Rb2SnTaSe3Br3,1.30305,-1.45211,16.76675,30.00000,25.25467,0.03974,0.03527,0.07575
K2SnWO3Se3,1.80076,-1.50371,0.30228,30.00000,21.71119,0.03974,0.03389,0.05480
Na2CrWO3Cl3,1.80166,-1.66920,0.13239,30.00000,21.64704,0.03975,0.03388,0.05469
Na2AgGaF3I3,1.07587,-1.87637,3.80816,30.00000,22.82517,0.03975,0.03380,0.46829
Na2NbZnO3F3,1.80231,-2.46518,0.14568,30.00000,21.64768,0.03975,0.03389,0.05466
Rb2CrMnSe3I3,1.34700,-1.20610,17.61335,30.00000,25.37218,0.03976,0.03532,0.06446
Rb2ZrInSe3I3,1.48276,-1.41602,16.67466,30.00000,25.11785,0.03976,0.03534,0.05275
Na2VSbO3S3,1.80624,-1.66090,0.23398,30.00000,21.66096,0.03977,0.03390,0.05493
K2SnCrSe3Br3,1.04879,-1.25943,0.22195,30.00000,22.05975,0.03977,0.03333,0.46454
K2GeInO3I3,1.72439,-1.39601,6.42214,30.00000,22.89685,0.03978,0.03445,0.05361
Li2GeGaO3I3,1.70684,-1.40552,7.64732,30.00000,23.09830,0.03978,0.03457,0.05329
K2GeMnBr3I3,1.07866,-1.25217,4.44195,30.00000,22.84552,0.03978,0.03384,0.46572
Na2SbCuS3I3,1.04962,-0.76510,0.47043,30.00000,22.07071,0.03978,0.03335,0.46559
Rb2ZrGaSe3I3,1.44480,-1.42360,17.48867,30.00000,25.23910,0.03978,0.03537,0.05399
K2ZrBiO3I3,1.79700,-1.86921,0.44892,30.00000,21.66806,0.03979,0.03394,0.05483
Na2SbAgBr3I3,1.06230,-1.03920,1.96612,30.00000,22.34846,0.03979,0.03357,0.46599
