Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,PCE_Std_Error,PCE_Q10_Worst,PCE_Q90_Best,LCOE_Median,LCOE_Std_Error,LCOE_Q10_Best,LCOE_Q90_Worst
K2WFeO3Cl3,1.7315,-1.7072,0.1305,30.0000,22.7280,5.6659,14.0563,28.6869,0.0388,0.0172,0.0336,0.0519
Na2TiInO3Br3,1.7208,-2.0561,1.6333,30.0000,23.0043,5.7044,14.1150,28.6860,0.0388,0.0240,0.0337,0.0522
K2FeMnSe6,1.0846,-1.0352,0.3304,30.0000,23.1156,10.4199,1.0000,29.1805,0.0388,0.1524,0.0333,0.4496
K2TiSbO3I3,1.7336,-1.8641,0.4896,30.0000,22.7546,5.6639,14.0223,28.5687,0.0388,0.0250,0.0336,0.0521
K2ZrBiS3I3,1.7326,-1.3796,0.4300,30.0000,22.6844,5.6905,13.9672,28.6401,0.0388,0.0241,0.0336,0.0522
K2SnBiO3Br3,1.7501,-1.4743,0.1787,30.0000,22.6761,5.7022,13.8540,28.5138,0.0388,0.0222,0.0337,0.0527
K2SnMoSe6,1.0825,-0.9885,0.4135,30.0000,23.1198,10.3166,1.0000,29.1908,0.0388,0.1502,0.0333,0.4483
K2TiGaO3Br3,1.7233,-2.0898,1.7359,30.0000,22.9697,5.7054,14.1679,28.7580,0.0388,0.0205,0.0337,0.0525
K2GeCrSe6,1.1351,-1.0469,5.3362,30.0000,24.0603,9.8295,1.6553,29.3582,0.0388,0.1418,0.0338,0.3207
Na2ZrFeSe3Br3,1.0811,-1.4419,0.1978,30.0000,23.0034,10.3540,1.0000,29.1958,0.0388,0.1495,0.0331,0.4475
Na2GeMoO3Se3,1.6211,-1.4745,7.1236,30.0000,24.2167,5.6384,15.3515,29.1952,0.0389,0.0342,0.0341,0.0513
Na2GeVS3Br3,1.1556,-1.2573,6.7776,30.0000,24.3701,9.6462,2.1743,29.3663,0.0389,0.1379,0.0340,0.2525
Li2GeVS3Br3,1.1691,-1.2330,7.2387,30.0000,24.4084,9.5108,2.5120,29.4407,0.0389,0.1342,0.0340,0.2217
Na2TiFeSe3Br3,1.1008,-1.3654,0.1869,30.0000,23.0193,10.2994,1.0000,29.1951,0.0389,0.1491,0.0333,0.4459
K2SnTaO3I3,1.7465,-1.9558,0.7958,30.0000,22.6629,5.6795,14.0180,28.7040,0.0389,0.0191,0.0336,0.0522
Na2ZrMoO3S3,1.7390,-2.0168,0.2352,30.0000,22.6577,5.6427,13.9552,28.6042,0.0389,0.0215,0.0336,0.0519
K2TiInO3Br3,1.7202,-2.0736,1.5482,30.0000,22.8967,5.6077,14.3808,28.6700,0.0389,0.0248,0.0337,0.0520
K2SnCrSe6,1.0754,-1.0271,0.3564,30.0000,22.9475,10.4285,1.0000,29.1345,0.0389,0.1528,0.0333,0.4530
Na2GeMnBr3I3,1.1253,-1.1553,4.6126,30.0000,23.8493,10.0320,1.2710,29.3417,0.0389,0.1462,0.0337,0.4084
K2CrAgS3I3,1.1022,-1.0418,2.3989,30.0000,23.4123,10.3096,1.0000,29.2411,0.0389,0.1523,0.0334,0.4528
Na2SnWS6,1.7529,-1.0810,0.1848,30.0000,22.5396,5.7102,13.8459,28.6138,0.0389,0.0229,0.0336,0.0524
K2MoInO3Br3,1.7337,-1.6786,1.5235,30.0000,22.8352,5.6235,14.2436,28.5761,0.0389,0.0213,0.0338,0.0520
Na2VZnO3Cl3,1.7547,-1.9007,0.0823,30.0000,22.4821,5.7886,13.6651,28.5145,0.0389,0.0213,0.0337,0.0534
Na2CrMoO3S3,1.7373,-1.7089,0.2190,30.0000,22.6324,5.7380,13.7280,28.5624,0.0389,0.0197,0.0336,0.0528
Na2MoMnO3S3,1.7324,-1.6553,0.2084,30.0000,22.5884,5.6835,13.9805,28.5902,0.0389,0.0226,0.0336,0.0522
Na2GeNbO3Br3,1.6235,-1.8519,6.8884,30.0000,24.0915,5.6066,15.2245,29.0770,0.0389,0.0351,0.0343,0.0513
K2ZrWO3S3,1.7423,-2.0216,0.1710,30.0000,22.4942,5.6690,13.9665,28.5188,0.0389,0.0206,0.0336,0.0525
Na2GeFeO3Se3,1.6070,-1.4358,7.6078,30.0000,24.1893,5.6780,15.1899,29.2131,0.0389,0.0344,0.0343,0.0516
K2SnZnS3Se3,1.7480,-1.0027,0.2627,30.0000,22.5582,5.6368,13.8811,28.4903,0.0389,0.0206,0.0337,0.0523
Na2CrMoSe3Br3,1.0824,-1.2195,0.2699,30.0000,22.9933,10.4301,1.0000,29.1421,0.0389,0.1531,0.0332,0.4505
K2TiMoSe6,1.0786,-1.2358,0.4088,30.0000,22.9384,10.4571,1.0000,29.1121,0.0389,0.1537,0.0333,0.4551
K2SnGaS3Br3,1.7275,-1.2644,1.4560,30.0000,22.8493,5.6717,14.0201,28.7063,0.0390,0.0222,0.0338,0.0526
Na2GeCrO3Se3,1.6219,-1.5420,7.6804,30.0000,24.2058,5.5798,15.3891,29.0792,0.0390,0.0359,0.0343,0.0513
Na2GeSbSe3F3,1.6467,-1.7254,6.6467,30.0000,23.8998,5.4977,15.2518,28.9526,0.0390,0.0296,0.0342,0.0513
Na2ZrWO3S3,1.7560,-1.9954,0.1664,30.0000,22.4246,5.7615,13.7623,28.5271,0.0390,0.0230,0.0337,0.0527
K2GeCrSe3Br3,1.1143,-1.2294,5.1719,30.0000,23.9092,10.1289,1.3021,29.3559,0.0390,0.1468,0.0337,0.4010
K2GeSbSe3Cl3,1.6518,-1.1016,5.7779,30.0000,23.6457,5.6332,14.8251,28.9714,0.0390,0.0308,0.0341,0.0517
K2SbZnO3F3,1.7520,-2.3148,0.1819,30.0000,22.4751,5.6981,13.8099,28.4755,0.0390,0.0209,0.0336,0.0527
Na2VNbSe6,1.0795,-1.1798,0.4124,30.0000,22.8862,10.3120,1.0000,29.0659,0.0390,0.1492,0.0333,0.4410
K2SnNbO3Br3,1.7594,-2.0183,0.1622,30.0000,22.4350,5.7812,13.5715,28.6159,0.0390,0.0208,0.0337,0.0528
Na2SnZnO3Se3,1.7524,-1.3051,0.2783,30.0000,22.5386,5.7383,13.7346,28.6523,0.0390,0.0219,0.0336,0.0527
Na2TiBiO3I3,1.7378,-1.7791,0.4638,30.0000,22.6033,5.7661,13.7026,28.6059,0.0390,0.0207,0.0336,0.0528
Na2TiGaSe3F3,1.7281,-2.2670,2.0311,30.0000,22.7962,5.7734,13.9482,28.7698,0.0390,0.0257,0.0338,0.0527
Na2VSbO6,1.7540,-2.1880,0.2525,30.0000,22.4134,5.7359,13.8023,28.5594,0.0390,0.0221,0.0336,0.0526
K2GeInO3Br3,1.6180,-1.5800,7.5969,30.0000,24.1186,5.6787,15.3412,29.1792,0.0390,0.0369,0.0342,0.0512
Na2GeNbSe3F3,1.6475,-2.1315,6.9972,30.0000,23.9390,5.5850,15.1933,29.0813,0.0390,0.0326,0.0343,0.0514
K2SnGeO3Se3,1.6615,-1.3781,6.3811,30.0000,23.8387,5.6659,14.8915,29.0620,0.0390,0.0325,0.0341,0.0517
Na2WInO3Br3,1.7378,-1.5682,1.3593,30.0000,22.6265,5.7543,13.8380,28.6628,0.0390,0.0230,0.0337,0.0529
K2CrMnO6,1.7554,-1.9911,0.0492,30.0000,22.4233,5.7683,13.6879,28.4597,0.0390,0.0234,0.0336,0.0531
Na2MoSbSe3Br3,1.0684,-0.9993,0.3144,30.0000,22.8860,10.4799,1.0000,29.1713,0.0390,0.1537,0.0332,0.4546
Na2CuZnBr3I3,1.0801,-1.1018,0.3543,30.0000,22.9196,10.4848,1.0000,29.1008,0.0390,0.1548,0.0332,0.4575
Na2SnGeO3Se3,1.6474,-1.3157,6.7602,30.0000,23.8645,5.6497,15.1070,29.0603,0.0390,0.0357,0.0342,0.0518
K2MoBiSe3I3,1.0768,-0.9706,0.5111,30.0000,22.8496,10.4458,1.0000,29.1709,0.0391,0.1539,0.0333,0.4567
Na2WFeSe3F3,1.7529,-1.8686,0.2741,30.0000,22.4037,5.7453,13.6277,28.5734,0.0391,0.0232,0.0336,0.0533
K2GeVSe3Cl3,1.1484,-1.4866,6.4678,30.0000,24.0533,9.7848,1.6153,29.2631,0.0391,0.1431,0.0340,0.3288
K2TiSbO3Br3,1.7665,-1.9561,0.1415,30.0000,22.2867,5.7994,13.6207,28.5983,0.0391,0.0238,0.0336,0.0532
K2MnCuI6,1.0705,-1.0493,0.5678,30.0000,22.9447,10.4528,1.0000,29.0266,0.0391,0.1553,0.0333,0.4571
Na2ZrMoSe6,1.0751,-1.1849,0.4134,30.0000,22.7705,10.4772,1.0000,29.2584,0.0391,0.1532,0.0332,0.4546
Na2GeWO3Se3,1.6748,-1.4318,6.0382,30.0000,23.5621,5.5927,14.8728,29.0211,0.0391,0.0265,0.0341,0.0520
K2SbAgO3S3,1.7145,-1.5251,3.3261,30.0000,23.0852,5.6901,14.1953,28.7054,0.0391,0.0249,0.0340,0.0525
Li2SnGaS3Br3,1.7492,-1.1573,1.6172,30.0000,22.6173,5.6499,14.0516,28.6558,0.0391,0.0197,0.0338,0.0525
Rb2WBiSe3I3,1.3543,-1.0521,13.4512,30.0000,25.2861,7.2727,12.1260,29.5820,0.0391,0.0912,0.0348,0.0617
Na2CrMnO3Cl3,1.7678,-1.7136,0.0217,30.0000,22.2796,5.7793,13.5760,28.4397,0.0391,0.0217,0.0337,0.0533
Na2NbCuSe3Cl3,1.0733,-1.2427,0.2833,30.0000,22.7536,10.4918,1.0000,29.1587,0.0391,0.1532,0.0332,0.4543
Na2SbAgO3S3,1.7170,-1.4765,3.5631,30.0000,22.9808,5.7098,14.2990,28.7712,0.0391,0.0278,0.0340,0.0528
Na2NbSbSe6,1.0745,-0.9596,0.4178,30.0000,22.6664,10.4657,1.0000,29.1587,0.0391,0.1524,0.0332,0.4512
K2SnGaS3I3,1.7521,-1.0727,1.5235,30.0000,22.5940,5.6971,14.0355,28.6123,0.0392,0.0224,0.0338,0.0525
Na2WFeO3Br3,1.7690,-1.5082,0.1071,30.0000,22.2122,5.7842,13.4981,28.4779,0.0392,0.0179,0.0337,0.0537
Na2TiGaO3I3,1.7449,-2.0342,1.8355,30.0000,22.4667,5.6686,13.9010,28.5661,0.0392,0.0191,0.0340,0.0530
K2GeTaO3I3,1.6868,-1.8740,5.2528,30.0000,23.4481,5.6296,14.7398,28.8873,0.0392,0.0303,0.0341,0.0522
Na2GeGaSe3Br3,1.6636,-1.1769,6.4993,30.0000,23.6435,5.6307,14.8732,28.8965,0.0392,0.0326,0.0343,0.0520
Li2GeMoO3Se3,1.6401,-1.5113,7.6145,30.0000,23.9184,5.5910,15.2503,29.0183,0.0392,0.0323,0.0344,0.0515
Na2SnFeCl3I3,1.0729,-1.1931,0.4255,30.0000,22.6291,10.5767,1.0000,29.1103,0.0392,0.1564,0.0333,0.4577
K2GeNbO3I3,1.6989,-1.8888,5.5053,30.0000,23.2537,5.6394,14.4784,28.8627,0.0392,0.0285,0.0342,0.0526
K2SbCuS3I3,1.0675,-0.8830,0.4603,30.0000,22.7528,10.5698,1.0000,29.1377,0.0392,0.1562,0.0333,0.4635
Li2WGaS3Cl3,1.7521,-1.2418,1.8707,30.0000,22.5987,5.7969,13.5735,28.5976,0.0393,0.0226,0.0339,0.0537
Li2GeNbSe3F3,1.6634,-2.1183,7.4733,30.0000,23.6161,5.5480,15.0065,28.8596,0.0393,0.0294,0.0344,0.0523
Rb2SnBiSe3I3,1.2964,-1.0102,14.2215,30.0000,25.3160,7.9872,9.0945,29.4916,0.0393,0.1096,0.0349,0.0772
Na2NbTaO3S3,1.7588,-2.1261,0.8221,30.0000,22.3855,5.6931,13.6653,28.4682,0.0393,0.0202,0.0337,0.0530
K2TiGaSe3Cl3,1.7504,-1.7658,1.7370,30.0000,22.5138,5.7521,13.7255,28.6138,0.0393,0.0195,0.0339,0.0533
K2SnNbO3I3,1.7740,-1.9733,0.4859,30.0000,22.2397,5.8038,13.4008,28.4526,0.0393,0.0207,0.0338,0.0539
Na2NbMnO3Cl3,1.7670,-2.0714,0.1256,30.0000,22.0843,5.7717,13.6132,28.4701,0.0393,0.0210,0.0337,0.0533
K2FeMnS3Se3,1.0635,-1.0706,0.2297,30.0000,22.5696,10.4985,1.0000,29.1600,0.0393,0.1547,0.0332,0.4566
Na2GeCrSe3Br3,1.1100,-1.1445,5.4176,30.0000,23.6179,10.1625,1.0159,29.3185,0.0393,0.1509,0.0339,0.4505
K2CrMnO3Cl3,1.7753,-1.7383,0.0422,30.0000,22.1152,5.8098,13.3777,28.4586,0.0393,0.0216,0.0337,0.0540
Na2TiFeS3I3,1.0665,-1.2107,0.4365,30.0000,22.5058,10.5356,1.0000,29.0699,0.0393,0.1564,0.0333,0.4602
Na2GeFeO3Cl3,1.6017,-1.6768,10.3114,30.0000,24.2550,5.6706,15.3853,29.1224,0.0393,0.0400,0.0347,0.0522
Na2CrAgS3I3,1.0842,-0.9517,2.5009,30.0000,23.0689,10.3540,1.0000,29.1762,0.0393,0.1531,0.0336,0.4556
K2GeVSe3Br3,1.1053,-1.3495,5.2073,30.0000,23.4316,10.1616,1.0704,29.1579,0.0393,0.1512,0.0339,0.4479
Na2GeGaS3I3,1.6803,-0.9419,6.7314,30.0000,23.4616,5.5783,14.8873,28.9227,0.0393,0.0262,0.0344,0.0522
K2GeMoO3Se3,1.6768,-1.5217,6.7063,30.0000,23.4388,5.5120,14.9622,28.8344,0.0393,0.0255,0.0344,0.0519
K2SnWS6,1.7765,-1.1047,0.1878,30.0000,22.0590,5.8091,13.4018,28.4332,0.0393,0.0236,0.0338,0.0541
Rb2TiBiSe3I3,1.4492,-1.2613,15.1541,30.0000,25.2241,6.3199,15.5157,29.4696,0.0393,0.0684,0.0350,0.0531
Na2WInO3I3,1.7553,-1.5092,1.4418,30.0000,22.3908,5.7117,13.6942,28.5293,0.0393,0.0205,0.0338,0.0533
K2CrMoO3Cl3,1.7788,-1.7293,0.2017,30.0000,22.0196,5.8614,13.1514,28.3793,0.0393,0.0214,0.0338,0.0543
K2TaZnO3F3,1.7792,-2.7580,0.8041,30.0000,22.2176,5.8603,13.3373,28.4547,0.0394,0.0224,0.0338,0.0543
Rb2SnTaSe3I3,1.4052,-1.2989,14.8290,30.0000,25.2448,6.6809,14.3509,29.4758,0.0394,0.0767,0.0350,0.0560
Na2GeTaO3I3,1.6943,-1.8049,5.4747,30.0000,23.1865,5.6622,14.3843,28.8357,0.0394,0.0271,0.0342,0.0526
K2GeFeO3Cl3,1.6406,-1.6946,9.4124,30.0000,23.9571,5.5434,15.2253,28.9966,0.0394,0.0313,0.0346,0.0521
K2WGaO3I3,1.7607,-1.5914,1.5038,30.0000,22.4001,5.7549,13.7776,28.6415,0.0394,0.0208,0.0339,0.0530
K2GeGaO3I3,1.6744,-1.4200,6.9004,30.0000,23.5414,5.5821,14.7285,28.8296,0.0394,0.0283,0.0344,0.0523
K2MoGaO3I3,1.7560,-1.6009,1.7172,30.0000,22.4625,5.7631,13.5678,28.5156,0.0394,0.0216,0.0339,0.0536
K2TaFeO3I3,1.7711,-1.8706,0.8151,30.0000,22.1589,5.8497,13.3708,28.4627,0.0394,0.0239,0.0338,0.0542
K2TaCuO3F3,1.7666,-2.6599,0.8206,30.0000,22.2076,5.7763,13.5412,28.5713,0.0394,0.0191,0.0338,0.0534
K2MoGaS3Cl3,1.7414,-1.3556,2.0103,30.0000,22.4676,5.7165,13.7997,28.5384,0.0394,0.0215,0.0339,0.0532
Rb2CrWSe3I3,1.4600,-1.1589,15.4468,30.0000,25.2911,6.1084,15.8204,29.5228,0.0394,0.0612,0.0351,0.0524
Na2FeSbO3F3,1.7854,-2.2773,0.1767,30.0000,22.0269,5.8582,13.2334,28.4307,0.0394,0.0211,0.0338,0.0540
Rb2TaZnSe3I3,1.3132,-1.2517,15.5599,30.0000,25.3431,7.6784,10.3078,29.5618,0.0394,0.1019,0.0350,0.0704
Rb2WSbSe3I3,1.2778,-0.9626,14.5092,30.0000,25.2499,8.2177,7.4931,29.4503,0.0394,0.1138,0.0349,0.0896
Na2GeInS3I3,1.7013,-0.9509,6.2746,30.0000,23.2583,5.5870,14.5444,28.8141,0.0394,0.0264,0.0344,0.0526
Rb2SnSbSe3I3,1.3776,-0.9948,15.4117,30.0000,25.3572,7.0004,13.4905,29.5553,0.0394,0.0869,0.0350,0.0579
K2CrMnSe6,1.0630,-1.1522,0.3380,30.0000,22.4728,10.6352,1.0000,29.1191,0.0394,0.1603,0.0332,0.4689
Na2TiMoO3S3,1.7846,-2.0089,0.2196,30.0000,22.0271,5.8383,13.1354,28.3970,0.0394,0.0196,0.0339,0.0543
Na2MnSbI6,1.0685,-0.9830,0.5942,30.0000,22.6383,10.5217,1.0000,29.1939,0.0394,0.1557,0.0333,0.4577
Na2NbZnO3Cl3,1.7807,-1.9444,0.1243,30.0000,21.9804,5.8019,13.1830,28.3681,0.0394,0.0219,0.0338,0.0543
Rb2WAgSe3I3,1.3406,-1.0325,15.9712,30.0000,25.3300,7.5084,11.2439,29.6403,0.0394,0.0962,0.0351,0.0668
K2WInO3I3,1.7629,-1.5382,1.3936,30.0000,22.3478,5.7470,13.7140,28.5079,0.0394,0.0221,0.0338,0.0536
Rb2SnNbSe3I3,1.3329,-1.2004,15.8417,30.0000,25.3392,7.5211,11.1859,29.6384,0.0394,0.0987,0.0351,0.0668
K2GeWO3Se3,1.6976,-1.4696,5.7366,30.0000,23.2178,5.6083,14.5117,28.8469,0.0394,0.0210,0.0342,0.0527
Rb2TaFeSe3I3,1.4164,-1.2316,15.7034,30.0000,25.3149,6.5794,14.7813,29.5063,0.0394,0.0769,0.0351,0.0545
Na2GeFeS3Br3,1.1109,-1.1211,6.6687,30.0000,23.6761,10.0930,1.1348,29.2961,0.0394,0.1510,0.0341,0.4380
Na2GeTaO3F3,1.6449,-2.5353,9.2066,30.0000,23.8616,5.5587,15.2993,29.0458,0.0394,0.0344,0.0346,0.0517
Na2WGaO3Br3,1.7749,-1.5774,1.4993,30.0000,22.2942,5.8237,13.4342,28.4837,0.0394,0.0225,0.0339,0.0542
K2GeInS3I3,1.6991,-0.9993,6.0126,30.0000,23.2466,5.6894,14.3574,28.8240,0.0395,0.0265,0.0343,0.0530
K2VTaO3Se3,1.7755,-2.1311,0.7893,30.0000,22.0579,5.7112,13.6682,28.3894,0.0395,0.0203,0.0338,0.0531
K2SnSbO3Cl3,1.7846,-1.7482,0.2132,30.0000,22.0056,5.7625,13.3890,28.3646,0.0395,0.0202,0.0338,0.0538
Na2VTaO3Se3,1.7772,-2.1445,0.8209,30.0000,22.1008,5.8265,13.2119,28.3393,0.0395,0.0218,0.0339,0.0543
K2GeGaSe3Br3,1.6985,-1.2307,6.2099,30.0000,23.3335,5.6313,14.5244,28.8629,0.0395,0.0248,0.0344,0.0529
Rb2SbZnSe3I3,1.3762,-1.0562,16.2188,30.0000,25.3956,7.1374,12.9927,29.5653,0.0395,0.0908,0.0351,0.0597
Rb2ZrSbSe3I3,1.4041,-1.3500,15.8176,30.0000,25.3252,6.7843,14.1909,29.6130,0.0395,0.0808,0.0352,0.0563
Rb2ZrBiSe3I3,1.5006,-1.3716,14.5648,30.0000,25.0241,5.8987,15.9563,29.3846,0.0395,0.0557,0.0350,0.0519
K2GeMnO3S3,1.6345,-1.6650,9.7267,30.0000,24.0838,5.5944,15.2074,29.0720,0.0395,0.0308,0.0347,0.0524
Na2SnNbO3I3,1.7816,-1.8320,0.4976,30.0000,22.0070,5.8333,13.2084,28.3847,0.0395,0.0207,0.0339,0.0544
Na2TaFeO3Br3,1.7748,-1.9520,0.6014,30.0000,22.0256,5.7097,13.5210,28.2435,0.0395,0.0222,0.0340,0.0535
Li2GeGaO3Br3,1.6264,-1.4796,9.5007,30.0000,23.9642,5.6427,15.2498,29.1561,0.0395,0.0351,0.0345,0.0523
Rb2TaCuSe3I3,1.3039,-1.1828,15.5933,30.0000,25.3629,7.8100,9.6771,29.6177,0.0395,0.1051,0.0351,0.0746
Na2GeNbO3I3,1.7066,-1.7378,5.7704,30.0000,23.0854,5.6827,14.3704,28.8316,0.0395,0.0273,0.0343,0.0530
Na2NbCuS3Br3,1.0607,-1.1792,0.1171,30.0000,22.2821,10.5574,1.0000,29.1174,0.0395,0.1571,0.0333,0.4625
K2CrMoO3S3,1.7858,-1.7387,0.2206,30.0000,21.8743,5.7797,13.3154,28.3013,0.0395,0.0216,0.0338,0.0538
K2MnSbSe3Br3,1.0476,-1.2122,0.2433,30.0000,22.1968,10.6370,1.0000,29.0907,0.0395,0.1599,0.0333,0.4677
K2WFeO3Br3,1.7912,-1.5993,0.1141,30.0000,21.7220,5.8121,13.0978,28.2982,0.0396,0.0187,0.0339,0.0544
Rb2WFeSe3I3,1.4705,-1.0467,15.3853,30.0000,25.0972,6.1859,15.6483,29.4206,0.0396,0.0655,0.0351,0.0529
Na2TiCrSe3I3,1.0526,-1.2525,0.4929,30.0000,22.2403,10.6265,1.0000,29.1092,0.0396,0.1588,0.0334,0.4616
Na2SbCuS3I3,1.0496,-0.7651,0.4704,30.0000,22.2076,10.6433,1.0000,29.0600,0.0396,0.1598,0.0333,0.4683
Rb2TaMnSe3I3,1.2863,-1.2615,15.7181,30.0000,25.2703,8.1344,8.2308,29.6186,0.0396,0.1129,0.0349,0.0831
Rb2NbZnSe3I3,1.3225,-1.2310,16.6976,30.0000,25.3979,7.6528,10.4829,29.5912,0.0396,0.1012,0.0352,0.0696
Rb2MnZnI6,1.2530,-1.1498,15.1314,30.0000,25.0871,8.4479,6.7663,29.5926,0.0396,0.1196,0.0350,0.0989
K2GeGaO3Br3,1.6855,-1.5751,8.3121,30.0000,23.5302,5.5795,14.7630,28.9735,0.0396,0.0239,0.0345,0.0524
Na2ZrGaO3Br3,1.7806,-2.1023,1.7126,30.0000,21.9731,5.8120,13.3243,28.4039,0.0396,0.0201,0.0340,0.0547
Rb2SnWSe6,1.3425,-1.0061,16.5702,30.0000,25.4152,7.2374,12.4455,29.4641,0.0396,0.0938,0.0352,0.0626
Na2SnWO3Se3,1.7858,-1.4138,0.3056,30.0000,21.7545,5.8761,13.1651,28.3386,0.0396,0.0234,0.0339,0.0545
Na2SbAgBr3I3,1.0623,-1.0392,1.9661,30.0000,22.5580,10.5579,1.0000,29.0348,0.0396,0.1578,0.0336,0.4638
Na2FeMnCl3I3,1.0552,-1.2853,0.4136,30.0000,22.0586,10.6145,1.0000,29.0427,0.0396,0.1600,0.0334,0.4681
K2GeBiO3Br3,1.7259,-1.4865,5.3695,30.0000,22.8130,5.7426,14.0713,28.7631,0.0396,0.0266,0.0342,0.0535
Na2GeMoS6,1.6694,-1.0430,8.5127,30.0000,23.5446,5.6668,14.6406,28.9266,0.0396,0.0309,0.0346,0.0529
Na2GeFeSe3Cl3,1.1138,-1.1896,6.7511,30.0000,23.5182,10.1459,1.0000,29.2866,0.0396,0.1533,0.0340,0.4542
Rb2AgInI6,1.2726,-1.1457,15.7204,30.0000,25.2201,8.2882,7.0953,29.5534,0.0396,0.1160,0.0351,0.0950
Rb2WSbS3I3,1.4602,-1.0361,16.5463,30.0000,25.2114,6.1957,15.5331,29.4978,0.0396,0.0623,0.0352,0.0534
Rb2WInSe3I3,1.5199,-1.0882,15.2849,30.0000,25.0119,5.8218,15.9918,29.4121,0.0396,0.0515,0.0351,0.0522
K2NbTaO3S3,1.7876,-2.1229,0.7841,30.0000,21.7979,5.7882,13.2059,28.3005,0.0397,0.0204,0.0339,0.0544
Rb2SnSbSe3Br3,1.3872,-1.1438,17.5712,30.0000,25.4569,6.7693,14.1366,29.5402,0.0397,0.0798,0.0353,0.0572
Rb2WSbSe3Br3,1.3051,-1.1469,16.3876,30.0000,25.2201,7.7987,9.7279,29.5589,0.0397,0.1029,0.0352,0.0745
K2MoWO3S3,1.8023,-1.6311,0.2585,30.0000,21.7633,5.8190,13.0803,28.2696,0.0397,0.0194,0.0340,0.0545
Rb2SnTaSe3Br3,1.3030,-1.4521,16.7668,30.0000,25.2766,7.7906,9.7100,29.5035,0.0397,0.1062,0.0352,0.0742
Na2GeSbSe3Cl3,1.7076,-1.0475,6.0837,30.0000,23.0209,5.6370,14.3780,28.6550,0.0397,0.0282,0.0345,0.0532
Na2MnInSe6,1.0628,-0.9552,1.4640,30.0000,22.3740,10.5620,1.0000,29.1522,0.0397,0.1582,0.0334,0.4652
Na2CrWO3Cl3,1.8017,-1.6692,0.1324,30.0000,21.7129,5.8672,13.0599,28.3406,0.0397,0.0211,0.0338,0.0546
Rb2ZrWSe6,1.3231,-1.3299,17.0468,30.0000,25.3388,7.7301,10.1514,29.5278,0.0397,0.1037,0.0353,0.0722
Na2NbZnO3F3,1.8023,-2.4652,0.1457,30.0000,21.6887,5.7759,13.1888,28.2057,0.0397,0.0187,0.0339,0.0543
Rb2NbFeSe3I3,1.3193,-1.2202,16.8662,30.0000,25.2676,7.6467,10.3054,29.5340,0.0397,0.0999,0.0353,0.0709
K2SnWO3Se3,1.8008,-1.5037,0.3023,30.0000,21.6791,5.8050,12.9654,28.1933,0.0397,0.0161,0.0340,0.0546
Rb2NbTaSe6,1.3712,-1.2761,17.4002,30.0000,25.3480,7.0652,13.2782,29.5825,0.0397,0.0892,0.0354,0.0599
K2NbTaO3Se3,1.7877,-2.1159,0.7664,30.0000,21.8364,5.8153,13.2088,28.2991,0.0397,0.0228,0.0340,0.0545
K2MoBiO3Cl3,1.7992,-1.7650,0.2682,30.0000,21.6919,5.8145,13.1611,28.3020,0.0397,0.0218,0.0339,0.0547
Rb2WFeSe3Br3,1.4635,-1.2561,17.5425,30.0000,25.3347,6.2043,15.7810,29.5355,0.0397,0.0687,0.0354,0.0532
Rb2NbMnSe3I3,1.3612,-1.2595,16.8834,30.0000,25.2783,7.1715,12.6769,29.5436,0.0397,0.0921,0.0353,0.0607
Na2SnGaSe3Cl3,1.7768,-1.2622,1.6640,30.0000,21.8418,5.7845,13.4190,28.4349,0.0397,0.0209,0.0340,0.0540
Rb2SnSbS3I3,1.4553,-0.9917,17.7411,30.0000,25.2945,6.3911,15.1313,29.5499,0.0397,0.0724,0.0354,0.0548
K2GeMnBr3I3,1.0787,-1.2522,4.4419,30.0000,22.9035,10.4299,1.0000,29.1441,0.0398,0.1568,0.0339,0.4682
Na2MoSbO3Cl3,1.7962,-1.7296,0.2890,30.0000,21.6438,5.8013,13.2159,28.3340,0.0398,0.0190,0.0339,0.0541
Na2WSbO3Cl3,1.8066,-1.6880,0.2164,30.0000,21.6959,5.7890,13.1713,28.1755,0.0398,0.0204,0.0340,0.0542
Rb2TiInSe3I3,1.3713,-1.3959,17.4185,30.0000,25.3002,6.9554,13.7060,29.5912,0.0398,0.0854,0.0352,0.0585
Na2AgGaF3I3,1.0759,-1.8764,3.8082,30.0000,22.8584,10.3809,1.0000,29.1354,0.0398,0.1545,0.0337,0.4609
Rb2CrMnSe3I3,1.3470,-1.2061,17.6134,30.0000,25.4200,7.3333,11.8716,29.5930,0.0398,0.0923,0.0353,0.0636
Li2SnGaSe3Cl3,1.7697,-1.2325,1.7632,30.0000,22.0395,5.8012,13.3750,28.4674,0.0398,0.0203,0.0340,0.0543
K2ZrBiO3I3,1.7970,-1.8692,0.4489,30.0000,21.6133,5.8348,13.0148,28.3210,0.0398,0.0200,0.0339,0.0545
Rb2TaZnSe3Br3,1.3023,-1.4450,17.7285,30.0000,25.3126,7.9036,9.2762,29.5395,0.0398,0.1104,0.0354,0.0785
Rb2MoBiS3I3,1.2645,-1.0500,16.5864,30.0000,25.1380,8.3510,6.9671,29.5872,0.0398,0.1178,0.0352,0.0964
K2WGaO3Br3,1.7893,-1.7092,1.4337,30.0000,21.8869,5.7712,13.2163,28.2468,0.0398,0.0214,0.0340,0.0545
