ML_MAE_eV,Achieved_PCE_Percent,SQ_Saturation_Percent,LCOE_Penalty_Current,LCOE_Penalty_Future
0.15801,28.03247,99.94206,0.00002,0.00000
0.31924,28.03565,99.95337,0.00002,0.00000
0.02815,28.04993,100.00430,0.00000,0.00000
0.28867,0.50000,1.78261,2.32679,0.19770
0.51301,27.75349,98.94742,0.00045,0.00004
0.34118,26.93888,96.04317,0.00174,0.00015
0.12405,27.85669,99.31534,0.00029,0.00002
0.08773,28.01416,99.87676,0.00005,0.00000
0.55143,26.11950,93.12188,0.00312,0.00027
0.07386,28.03339,99.94534,0.00002,0.00000
0.39762,27.82001,99.18456,0.00035,0.00003
0.12603,27.75403,98.94934,0.00045,0.00004
0.04324,27.99739,99.81698,0.00008,0.00001
0.57250,27.10932,96.65080,0.00146,0.00012
0.24498,28.05000,100.00454,0.00000,0.00000
0.24032,27.80084,99.11623,0.00038,0.00003
0.48847,26.49589,94.46379,0.00247,0.00021
0.14698,27.98788,99.78309,0.00009,0.00001
0.43478,25.97154,92.59438,0.00338,0.00029
0.36279,28.04653,99.99217,0.00000,0.00000
0.04722,28.02924,99.93053,0.00003,0.00000
0.32006,24.54426,87.50578,0.00603,0.00051
0.06841,28.05000,100.00454,0.00000,0.00000
0.44091,25.08129,89.42041,0.00500,0.00042
0.23447,27.74695,98.92410,0.00046,0.00004
0.40146,27.03057,96.37004,0.00159,0.00014
0.28963,27.76741,98.99706,0.00043,0.00004
0.55834,27.75205,98.94228,0.00045,0.00004
0.37875,27.58224,98.33687,0.00071,0.00006
0.52226,28.04326,99.98053,0.00001,0.00000
0.29791,27.33551,97.45723,0.00110,0.00009
0.42323,27.95588,99.66898,0.00014,0.00001
0.14387,28.04201,99.97605,0.00001,0.00000
0.20879,27.79652,99.10084,0.00038,0.00003
0.47650,27.56905,98.28985,0.00073,0.00006
0.42795,26.32611,93.85850,0.00276,0.00023
0.25557,25.49496,90.89524,0.00423,0.00036
0.37764,28.01484,99.87920,0.00005,0.00000
0.28254,27.17252,96.87612,0.00136,0.00012
0.44565,26.11667,93.11179,0.00312,0.00027
0.54413,27.94050,99.61415,0.00016,0.00001
0.54030,15.44618,55.06910,0.03446,0.00293
0.49508,27.73097,98.86714,0.00048,0.00004
0.18827,27.36065,97.54686,0.00106,0.00009
0.59890,0.50000,1.78261,2.32679,0.19770
0.16409,27.30729,97.35663,0.00115,0.00010
0.55793,0.50000,1.78261,2.32679,0.19770
0.21587,26.37588,94.03592,0.00268,0.00023
0.55233,27.59995,98.40001,0.00069,0.00006
0.57153,27.99451,99.80673,0.00008,0.00001
0.46505,28.03963,99.96756,0.00001,0.00000
0.42181,25.51005,90.94904,0.00420,0.00036
0.42054,28.04023,99.96972,0.00001,0.00000
0.50913,0.50000,1.78261,2.32679,0.19770
0.26646,28.04998,100.00448,0.00000,0.00000
0.15565,27.32999,97.43755,0.00111,0.00009
0.07170,27.90489,99.48720,0.00022,0.00002
0.56253,27.99887,99.82226,0.00008,0.00001
0.39694,28.04075,99.97156,0.00001,0.00000
0.44808,26.58934,94.79698,0.00232,0.00020
0.44716,27.67987,98.68493,0.00056,0.00005
0.46156,0.50000,1.78261,2.32679,0.19770
0.18659,27.79290,99.08793,0.00039,0.00003
0.39967,27.28393,97.27333,0.00118,0.00010
0.17183,27.48193,97.97925,0.00087,0.00007
0.22255,28.04995,100.00436,0.00000,0.00000
0.06913,27.98546,99.77443,0.00010,0.00001
0.01549,28.04795,99.99725,0.00000,0.00000
0.14754,27.87750,99.38955,0.00026,0.00002
0.48268,28.00743,99.85278,0.00006,0.00001
0.29762,27.99578,99.81123,0.00008,0.00001
0.25972,28.03344,99.94551,0.00002,0.00000
0.25024,25.52756,91.01149,0.00417,0.00035
0.10510,27.14322,96.77167,0.00141,0.00012
0.19007,27.69873,98.75220,0.00053,0.00005
0.34967,27.33472,97.45441,0.00110,0.00009
0.49608,27.83235,99.22858,0.00033,0.00003
0.40633,0.50000,1.78261,2.32679,0.19770
0.35730,28.03778,99.96097,0.00002,0.00000
0.48862,26.52139,94.55470,0.00243,0.00021
0.57735,0.50000,1.78261,2.32679,0.19770
0.09807,28.04800,99.99743,0.00000,0.00000
0.37510,0.50000,1.78261,2.32679,0.19770
0.05582,28.03548,99.95276,0.00002,0.00000
0.46844,26.53937,94.61881,0.00240,0.00020
0.44186,28.04992,100.00426,0.00000,0.00000
0.29668,26.68822,95.14949,0.00215,0.00018
0.21592,27.69438,98.73668,0.00054,0.00005
0.38305,0.50000,1.78261,2.32679,0.19770
0.20162,28.01539,99.88117,0.00005,0.00000
0.13198,27.53207,98.15799,0.00079,0.00007
0.10197,27.56524,98.27626,0.00074,0.00006
0.32838,28.02509,99.91573,0.00004,0.00000
0.08155,27.91133,99.51017,0.00021,0.00002
0.56427,27.86303,99.33796,0.00028,0.00002
0.22366,27.90889,99.50145,0.00021,0.00002
0.30400,27.70776,98.78439,0.00052,0.00004
0.26828,27.53881,98.18205,0.00078,0.00007
0.37324,23.56627,84.01904,0.00803,0.00068
0.55214,18.65790,66.51959,0.02126,0.00181
0.53573,0.50000,1.78261,2.32679,0.19770
0.37464,25.35284,90.38855,0.00449,0.00038
0.03411,28.04648,99.99199,0.00000,0.00000
0.54588,0.50000,1.78261,2.32679,0.19770
0.54986,24.94775,88.94433,0.00525,0.00045
0.15478,28.04959,100.00307,0.00000,0.00000
0.30961,25.39654,90.54436,0.00441,0.00037
0.09805,27.86287,99.33739,0.00028,0.00002
0.25746,27.47116,97.94086,0.00089,0.00008
0.46558,26.13027,93.16027,0.00310,0.00026
0.35371,25.34048,90.34451,0.00451,0.00038
0.44837,27.93602,99.59818,0.00017,0.00001
0.21370,25.82758,92.08112,0.00363,0.00031
0.37854,25.71306,91.67284,0.00384,0.00033
0.37274,28.03172,99.93939,0.00003,0.00000
0.18043,26.83200,95.66211,0.00191,0.00016
0.51885,27.75123,98.93937,0.00045,0.00004
0.46209,27.70536,98.77581,0.00052,0.00004
0.51479,25.65236,91.45641,0.00395,0.00034
0.10354,28.04729,99.99490,0.00000,0.00000
0.36282,0.50000,1.78261,2.32679,0.19770
0.07541,28.03939,99.96673,0.00001,0.00000
0.21338,27.18811,96.93173,0.00134,0.00011
0.29537,27.45335,97.87734,0.00092,0.00008
0.05528,28.04994,100.00432,0.00000,0.00000
0.22366,27.91602,99.52686,0.00020,0.00002
0.08086,28.02982,99.93258,0.00003,0.00000
0.33236,27.26931,97.22122,0.00121,0.00010
0.48647,0.50000,1.78261,2.32679,0.19770
0.19296,27.35338,97.52093,0.00107,0.00009
0.01905,28.03151,99.93863,0.00003,0.00000
0.32267,28.03939,99.96671,0.00001,0.00000
0.21100,25.73269,91.74283,0.00380,0.00032
0.43042,27.74267,98.90883,0.00047,0.00004
0.34272,26.98753,96.21660,0.00166,0.00014
0.12867,27.77402,99.02061,0.00042,0.00004
0.33608,27.10218,96.62537,0.00147,0.00013
0.17013,28.00615,99.84822,0.00006,0.00001
0.07440,27.86696,99.35196,0.00028,0.00002
0.09033,28.03875,99.96443,0.00002,0.00000
0.58880,0.50000,1.78261,2.32679,0.19770
0.09289,28.01825,99.89133,0.00005,0.00000
0.37839,27.91179,99.51179,0.00021,0.00002
0.19169,27.44858,97.86035,0.00092,0.00008
0.36969,27.99298,99.80124,0.00008,0.00001
0.25736,25.32907,90.30383,0.00453,0.00039
0.04513,27.87579,99.38346,0.00026,0.00002
0.16527,27.90894,99.50163,0.00021,0.00002
0.25986,28.04870,99.99991,0.00000,0.00000
0.23382,28.03041,99.93469,0.00003,0.00000
0.24904,27.69364,98.73403,0.00054,0.00005
0.30141,27.90777,99.49746,0.00021,0.00002
0.24722,26.68994,95.15563,0.00215,0.00018
0.11296,28.04505,99.98690,0.00001,0.00000
0.17804,27.99073,99.79324,0.00009,0.00001
0.32576,22.44071,80.00616,0.01055,0.00090
0.58006,0.50000,1.78261,2.32679,0.19770
0.36082,0.50000,1.78261,2.32679,0.19770
0.29296,26.31460,93.81744,0.00278,0.00024
0.04434,28.01476,99.87892,0.00005,0.00000
0.01230,28.05000,100.00454,0.00000,0.00000
0.35932,27.93631,99.59922,0.00017,0.00001
0.11548,27.88147,99.40369,0.00025,0.00002
0.08760,28.04359,99.98169,0.00001,0.00000
0.30293,27.59572,98.38495,0.00069,0.00006
0.44977,0.50000,1.78261,2.32679,0.19770
0.40012,27.66031,98.61520,0.00059,0.00005
0.28209,27.56531,98.27651,0.00074,0.00006
0.16274,27.73984,98.89875,0.00047,0.00004
0.26832,27.61341,98.44800,0.00067,0.00006
0.37740,0.50000,1.78261,2.32679,0.19770
0.34937,27.75297,98.94555,0.00045,0.00004
0.18298,27.99616,99.81258,0.00008,0.00001
0.07133,28.04915,100.00152,0.00000,0.00000
0.38162,0.50000,1.78261,2.32679,0.19770
0.13868,27.75339,98.94706,0.00045,0.00004
0.04344,28.03491,99.95073,0.00002,0.00000
0.36113,27.65504,98.59641,0.00060,0.00005
0.14382,27.58976,98.36368,0.00070,0.00006
0.42451,0.50000,1.78261,2.32679,0.19770
0.28254,27.72922,98.86090,0.00049,0.00004
0.31854,25.41087,90.59545,0.00438,0.00037
0.29032,26.03096,92.80622,0.00327,0.00028
0.38309,26.90319,95.91591,0.00180,0.00015
0.06728,28.03862,99.96397,0.00002,0.00000
0.53564,20.62625,73.53722,0.01520,0.00129
0.59177,26.32608,93.85838,0.00276,0.00023
0.45542,26.65592,95.03433,0.00221,0.00019
0.12298,27.80842,99.14324,0.00036,0.00003
0.02815,28.04306,99.97980,0.00001,0.00000
0.34736,23.86429,85.08156,0.00740,0.00063
0.48506,27.56372,98.27084,0.00074,0.00006
0.13049,27.71596,98.81361,0.00051,0.00004
0.29849,0.50000,1.78261,2.32679,0.19770
0.52606,23.06000,82.21406,0.00914,0.00078
0.17640,27.77408,99.02082,0.00042,0.00004
0.03441,28.04798,99.99735,0.00000,0.00000
0.46765,0.50000,1.78261,2.32679,0.19770
0.54594,16.01932,57.11246,0.03171,0.00269
0.22159,28.03153,99.93868,0.00003,0.00000
0.00584,28.04958,100.00305,0.00000,0.00000
0.40806,21.09713,75.21601,0.01392,0.00118
0.13168,28.03955,99.96728,0.00001,0.00000
0.02815,28.05000,100.00454,0.00000,0.00000
0.49375,27.96054,99.68559,0.00013,0.00001
0.36965,27.36480,97.56164,0.00106,0.00009
0.26729,27.78661,99.06549,0.00040,0.00003
0.36048,27.07715,96.53610,0.00152,0.00013
0.37034,26.84089,95.69381,0.00190,0.00016
0.47464,14.74611,52.57320,0.03810,0.00324
0.22499,27.56349,98.27001,0.00074,0.00006
0.25075,26.70864,95.22231,0.00212,0.00018
0.08121,27.95593,99.66915,0.00014,0.00001
0.51989,16.67439,59.44794,0.02881,0.00245
0.23482,24.22072,86.35231,0.00667,0.00057
0.14427,27.96316,99.69495,0.00013,0.00001
0.26245,27.61562,98.45589,0.00066,0.00006
0.21625,27.90111,99.47372,0.00022,0.00002
0.46688,0.50000,1.78261,2.32679,0.19770
0.24483,26.48043,94.40868,0.00250,0.00021
0.53705,26.71881,95.25857,0.00210,0.00018
0.54146,27.95123,99.65240,0.00015,0.00001
0.27996,28.03596,99.95448,0.00002,0.00000
0.30837,27.87018,99.36344,0.00027,0.00002
0.33065,26.70110,95.19541,0.00213,0.00018
0.00651,28.04819,99.99811,0.00000,0.00000
0.21569,27.81062,99.15111,0.00036,0.00003
0.57489,28.04010,99.96925,0.00001,0.00000
0.59482,0.50000,1.78261,2.32679,0.19770
0.25649,27.73112,98.86765,0.00048,0.00004
0.47136,27.76309,98.98165,0.00043,0.00004
0.25106,27.95801,99.67659,0.00014,0.00001
0.39737,24.13775,86.05651,0.00684,0.00058
0.07415,27.94017,99.61299,0.00016,0.00001
0.51450,22.17793,79.06931,0.01118,0.00095
0.03715,28.04105,99.97262,0.00001,0.00000
0.59729,0.50000,1.78261,2.32679,0.19770
0.49463,28.01703,99.88698,0.00005,0.00000
0.12288,28.03889,99.96494,0.00001,0.00000
0.02489,28.03391,99.94717,0.00002,0.00000
0.37959,28.02281,99.90762,0.00004,0.00000
0.48539,28.02939,99.93108,0.00003,0.00000
0.53163,24.76413,88.28967,0.00560,0.00048
0.16173,27.73387,98.87747,0.00048,0.00004
0.52760,0.50000,1.78261,2.32679,0.19770
0.15435,28.02086,99.90067,0.00004,0.00000
0.40268,27.46163,97.90686,0.00090,0.00008
0.18648,28.01016,99.86250,0.00006,0.00000
0.40805,27.96647,99.70674,0.00012,0.00001
0.14918,27.60725,98.42604,0.00068,0.00006
0.44919,0.50000,1.78261,2.32679,0.19770
0.13221,27.07708,96.53585,0.00152,0.00013
0.07841,28.04315,99.98014,0.00001,0.00000
0.30224,28.04998,100.00447,0.00000,0.00000
0.26620,27.79604,99.09911,0.00038,0.00003
0.06969,28.03904,99.96547,0.00001,0.00000
0.17673,28.02190,99.90436,0.00004,0.00000
0.32009,26.79009,95.51268,0.00198,0.00017
0.53585,25.00865,89.16144,0.00513,0.00044
0.08765,28.01857,99.89248,0.00005,0.00000
0.18513,28.02426,99.91278,0.00004,0.00000
0.27294,27.50527,98.06247,0.00083,0.00007
0.02766,28.04981,100.00386,0.00000,0.00000
0.10618,28.03489,99.95068,0.00002,0.00000
0.33219,27.52981,98.14996,0.00080,0.00007
0.31043,27.57285,98.30342,0.00073,0.00006
0.29932,27.35103,97.51257,0.00108,0.00009
0.06467,28.04961,100.00315,0.00000,0.00000
0.34869,25.54631,91.07834,0.00414,0.00035
0.20650,27.00565,96.28119,0.00163,0.00014
0.45170,0.50000,1.78261,2.32679,0.19770
0.24868,27.13317,96.73584,0.00142,0.00012
0.19844,28.04468,99.98560,0.00001,0.00000
0.49506,20.46602,72.96595,0.01565,0.00133
0.55063,22.44917,80.03633,0.01053,0.00089
0.41344,26.20121,93.41319,0.00298,0.00025
0.10750,27.75611,98.95677,0.00045,0.00004
0.02160,28.04958,100.00305,0.00000,0.00000
0.27648,28.03528,99.95205,0.00002,0.00000
0.07408,28.04636,99.99158,0.00000,0.00000
0.24020,25.80873,92.01390,0.00367,0.00031
0.58194,27.19751,96.96524,0.00132,0.00011
0.39489,25.93461,92.46269,0.00344,0.00029
0.42513,27.56585,98.27845,0.00074,0.00006
0.34216,0.50000,1.78261,2.32679,0.19770
0.22589,27.10441,96.63331,0.00147,0.00013
0.40036,26.30140,93.77040,0.00281,0.00024
0.26495,27.85490,99.30898,0.00029,0.00002
0.57212,0.50000,1.78261,2.32679,0.19770
0.40778,28.02467,99.91424,0.00004,0.00000
0.54404,27.59126,98.36905,0.00070,0.00006
0.25851,25.79619,91.96919,0.00369,0.00031
0.41970,19.59046,69.84438,0.01823,0.00155
0.58056,27.51234,98.08768,0.00082,0.00007
0.38354,0.50000,1.78261,2.32679,0.19770
0.44760,0.50000,1.78261,2.32679,0.19770
0.17162,28.00622,99.84845,0.00006,0.00001
0.57759,23.95268,85.39669,0.00722,0.00061
0.43567,15.37070,54.79999,0.03483,0.00296
0.10766,27.98641,99.77784,0.00009,0.00001
0.34842,26.21379,93.45803,0.00296,0.00025
0.14868,27.44745,97.85632,0.00093,0.00008
0.01981,28.04977,100.00371,0.00000,0.00000
0.57847,27.87426,99.37798,0.00026,0.00002
0.42142,27.07102,96.51426,0.00153,0.00013
0.14295,27.56339,98.26968,0.00074,0.00006
0.50287,24.58024,87.63406,0.00596,0.00051
0.53072,28.04481,99.98606,0.00001,0.00000
0.15194,28.02141,99.90262,0.00004,0.00000
0.12149,27.89844,99.46421,0.00023,0.00002
0.39154,27.88991,99.43379,0.00024,0.00002
0.10868,27.93399,99.59093,0.00017,0.00001
0.52041,26.98781,96.21760,0.00166,0.00014
0.19798,26.74582,95.35485,0.00206,0.00017
0.31924,26.94598,96.06848,0.00173,0.00015
0.08274,27.99012,99.79107,0.00009,0.00001
0.53444,27.96955,99.71773,0.00012,0.00001
0.01385,28.04893,100.00073,0.00000,0.00000
0.34547,18.55988,66.17015,0.02159,0.00183
0.53832,13.27370,47.32372,0.04701,0.00399
0.35748,27.82069,99.18702,0.00035,0.00003
0.46121,27.27892,97.25546,0.00119,0.00010
0.27820,28.04290,99.97922,0.00001,0.00000
0.57628,0.50000,1.78261,2.32679,0.19770
0.05277,28.03254,99.94228,0.00002,0.00000
0.11421,28.03113,99.93727,0.00003,0.00000
0.33406,28.04998,100.00447,0.00000,0.00000
0.15260,27.63328,98.51886,0.00063,0.00005
0.58295,26.14550,93.21456,0.00307,0.00026
0.29683,28.03189,99.93998,0.00003,0.00000
0.26513,27.59700,98.38950,0.00069,0.00006
0.30064,27.71400,98.80663,0.00051,0.00004
0.20411,27.18686,96.92727,0.00134,0.00011
0.44885,26.25017,93.58775,0.00289,0.00025
0.29257,26.79063,95.51462,0.00198,0.00017
0.51343,28.02007,99.89783,0.00004,0.00000
0.53286,25.32998,90.30705,0.00453,0.00039
0.58459,26.01893,92.76333,0.00329,0.00028
0.51127,27.67757,98.67675,0.00057,0.00005
0.07600,27.69435,98.73657,0.00054,0.00005
0.25386,27.70164,98.76256,0.00053,0.00004
0.05097,27.93735,99.60292,0.00017,0.00001
0.40967,26.04278,92.84835,0.00325,0.00028
0.22549,26.25848,93.61738,0.00288,0.00024
0.21278,26.70705,95.21664,0.00212,0.00018
0.49176,27.88708,99.42370,0.00024,0.00002
0.26708,28.02209,99.90503,0.00004,0.00000
0.43795,27.71524,98.81106,0.00051,0.00004
0.27143,27.14630,96.78264,0.00140,0.00012
0.06937,28.04510,99.98707,0.00001,0.00000
0.44908,27.95065,99.65035,0.00015,0.00001
0.28256,26.12822,93.15298,0.00310,0.00026
0.12782,28.02745,99.92415,0.00003,0.00000
0.28932,0.50000,1.78261,2.32679,0.19770
0.14072,27.87278,99.37271,0.00027,0.00002
0.41628,23.55046,83.96268,0.00807,0.00069
0.19272,26.38473,94.06748,0.00266,0.00023
0.15460,27.86304,99.33798,0.00028,0.00002
0.15661,27.75991,98.97032,0.00044,0.00004
0.04581,28.04247,99.97771,0.00001,0.00000
0.03206,28.04317,99.98020,0.00001,0.00000
0.46563,0.50000,1.78261,2.32679,0.19770
0.01460,28.05000,100.00453,0.00000,0.00000
0.56494,27.82182,99.19102,0.00034,0.00003
0.46728,24.79684,88.40629,0.00554,0.00047
0.33276,27.36129,97.54915,0.00106,0.00009
0.23866,28.04978,100.00377,0.00000,0.00000
0.03199,28.04658,99.99234,0.00000,0.00000
0.31747,24.58846,87.66339,0.00594,0.00050
0.50722,27.71861,98.82306,0.00050,0.00004
0.36887,26.18039,93.33896,0.00301,0.00026
0.51902,0.50000,1.78261,2.32679,0.19770
0.05794,28.04962,100.00318,0.00000,0.00000
0.02665,28.04992,100.00425,0.00000,0.00000
0.31781,27.97140,99.72431,0.00012,0.00001
0.46564,24.76696,88.29978,0.00560,0.00048
0.29921,27.91635,99.52806,0.00020,0.00002
0.50571,27.16887,96.86313,0.00137,0.00012
0.58580,26.71687,95.25164,0.00211,0.00018
0.07505,27.96524,99.70237,0.00013,0.00001
0.33008,28.01523,99.88057,0.00005,0.00000
0.17239,25.68947,91.58872,0.00388,0.00033
0.24317,28.01323,99.87346,0.00005,0.00000
0.43447,27.34593,97.49437,0.00109,0.00009
0.42321,27.75854,98.96544,0.00044,0.00004
0.03194,28.03411,99.94788,0.00002,0.00000
0.22288,27.95466,99.66463,0.00014,0.00001
0.19423,27.64875,98.57401,0.00061,0.00005
0.07412,28.04892,100.00068,0.00000,0.00000
0.47409,27.14773,96.78775,0.00140,0.00012
0.06698,28.04977,100.00373,0.00000,0.00000
0.55263,26.89222,95.87681,0.00182,0.00015
0.17037,27.92522,99.55969,0.00019,0.00002
0.35641,0.50000,1.78261,2.32679,0.19770
0.35582,27.98569,99.77528,0.00010,0.00001
0.47664,27.95637,99.67074,0.00014,0.00001
0.12933,27.87368,99.37592,0.00027,0.00002
0.18798,27.86594,99.34833,0.00028,0.00002
0.41539,0.50000,1.78261,2.32679,0.19770
0.01291,28.04362,99.98180,0.00001,0.00000
0.22324,25.87727,92.25829,0.00354,0.00030
0.25692,27.98760,99.78206,0.00009,0.00001
0.53242,27.21807,97.03855,0.00129,0.00011
0.09857,28.00590,99.84731,0.00006,0.00001
0.40318,27.90908,99.50214,0.00021,0.00002
0.41495,28.03202,99.94045,0.00003,0.00000
0.05339,28.03386,99.94701,0.00002,0.00000
0.27884,0.50000,1.78261,2.32679,0.19770
0.03753,28.03042,99.93475,0.00003,0.00000
0.46080,0.50000,1.78261,2.32679,0.19770
0.46358,0.50000,1.78261,2.32679,0.19770
0.03181,28.04938,100.00234,0.00000,0.00000
0.56148,0.50000,1.78261,2.32679,0.19770
0.46607,27.95591,99.66909,0.00014,0.00001
0.29260,27.58226,98.33696,0.00071,0.00006
0.19525,28.02278,99.90750,0.00004,0.00000
0.15846,27.96323,99.69519,0.00013,0.00001
0.02900,28.04999,100.00451,0.00000,0.00000
0.41165,25.76417,91.85507,0.00374,0.00032
0.06672,28.04485,99.98617,0.00001,0.00000
0.38314,27.93838,99.60659,0.00017,0.00001
0.07502,27.86334,99.33905,0.00028,0.00002
0.14123,27.95258,99.65722,0.00015,0.00001
0.04220,28.04582,99.98964,0.00000,0.00000
0.08948,27.90678,99.49394,0.00021,0.00002
0.12802,27.73763,98.89087,0.00047,0.00004
0.54372,0.50000,1.78261,2.32679,0.19770
0.13600,27.64683,98.56717,0.00061,0.00005
0.38631,27.09590,96.60298,0.00149,0.00013
0.00926,28.04809,99.99772,0.00000,0.00000
0.55362,17.98766,64.13006,0.02362,0.00201
0.55925,27.17375,96.88050,0.00136,0.00012
0.40769,0.50000,1.78261,2.32679,0.19770
0.17804,27.92180,99.54747,0.00019,0.00002
0.01705,28.04379,99.98239,0.00001,0.00000
0.07294,27.97985,99.75446,0.00010,0.00001
0.27207,27.90845,99.49988,0.00021,0.00002
0.50691,22.70617,80.95259,0.00994,0.00084
0.52139,27.93562,99.59676,0.00017,0.00001
0.30102,27.37773,97.60774,0.00104,0.00009
0.07374,28.02831,99.92721,0.00003,0.00000
0.10560,28.04770,99.99635,0.00000,0.00000
0.05341,28.04965,100.00331,0.00000,0.00000
0.39574,27.98921,99.78782,0.00009,0.00001
0.49331,27.28542,97.27863,0.00118,0.00010
0.15298,27.96894,99.71556,0.00012,0.00001
0.44513,26.22267,93.48970,0.00294,0.00025
0.34353,28.04991,100.00423,0.00000,0.00000
0.26753,27.88375,99.41182,0.00025,0.00002
0.02857,28.04797,99.99732,0.00000,0.00000
0.58318,27.79788,99.10570,0.00038,0.00003
0.08561,27.79005,99.07777,0.00039,0.00003
0.53865,28.00719,99.85190,0.00006,0.00001
0.15280,28.04428,99.98416,0.00001,0.00000
0.46921,0.50000,1.78261,2.32679,0.19770
0.23481,27.99127,99.79517,0.00009,0.00001
0.25855,27.99079,99.79344,0.00009,0.00001
0.42842,27.35593,97.53003,0.00107,0.00009
0.53612,28.04419,99.98382,0.00001,0.00000
0.34794,25.55714,91.11695,0.00412,0.00035
0.43653,20.99695,74.85885,0.01418,0.00121
0.29634,27.35794,97.53721,0.00107,0.00009
0.26496,25.92457,92.42691,0.00346,0.00029
0.13039,28.01541,99.88121,0.00005,0.00000
0.24914,27.96222,99.69157,0.00013,0.00001
0.44053,0.50000,1.78261,2.32679,0.19770
0.01542,28.04593,99.99004,0.00000,0.00000
0.47270,25.75220,91.81236,0.00377,0.00032
0.36051,25.82105,92.05784,0.00364,0.00031
0.48933,13.10364,46.71743,0.04817,0.00409
0.51679,16.26193,57.97744,0.03061,0.00260
0.33092,26.51565,94.53425,0.00244,0.00021
0.28408,27.44460,97.84614,0.00093,0.00008
0.46942,26.11018,93.08866,0.00314,0.00027
0.21745,23.49467,83.76378,0.00819,0.00070
0.13397,27.91596,99.52668,0.00020,0.00002
0.12969,28.04684,99.99329,0.00000,0.00000
0.52389,28.02741,99.92400,0.00003,0.00000
0.57166,26.01971,92.76609,0.00329,0.00028
0.08223,28.04247,99.97768,0.00001,0.00000
0.59022,24.87038,88.66848,0.00540,0.00046
0.58733,0.50000,1.78261,2.32679,0.19770
0.19017,26.50047,94.48012,0.00247,0.00021
0.51803,25.74546,91.78835,0.00378,0.00032
0.11938,27.66902,98.64626,0.00058,0.00005
0.07016,28.04622,99.99106,0.00000,0.00000
0.28135,27.93971,99.61135,0.00016,0.00001
0.52000,18.72539,66.76023,0.02103,0.00179
0.05761,28.04996,100.00440,0.00000,0.00000
0.43535,27.13987,96.75973,0.00141,0.00012
0.44710,25.32282,90.28155,0.00455,0.00039
0.40372,26.07785,92.97339,0.00319,0.00027
0.23152,28.03727,99.95915,0.00002,0.00000
0.57084,0.50000,1.78261,2.32679,0.19770
0.36997,27.90682,99.49407,0.00021,0.00002
0.01725,28.04932,100.00211,0.00000,0.00000
0.56216,28.04846,99.99907,0.00000,0.00000
0.10101,27.85674,99.31554,0.00029,0.00002
0.43133,27.89469,99.45083,0.00023,0.00002
0.35734,26.25486,93.60448,0.00289,0.00025
0.49158,27.67753,98.67659,0.00057,0.00005
0.08003,28.04220,99.97674,0.00001,0.00000
0.36821,27.78286,99.05212,0.00040,0.00003
0.49136,27.83928,99.25328,0.00032,0.00003
0.21292,25.93921,92.47911,0.00343,0.00029
0.05831,28.03371,99.94648,0.00002,0.00000
0.18425,27.97125,99.72380,0.00012,0.00001
0.18845,27.21994,97.04520,0.00129,0.00011
0.51600,25.94360,92.49477,0.00343,0.00029
0.23616,27.00888,96.29272,0.00163,0.00014
0.48769,27.61357,98.44856,0.00067,0.00006
0.44781,0.50000,1.78261,2.32679,0.19770
0.26164,28.04304,99.97975,0.00001,0.00000
0.29133,0.50000,1.78261,2.32679,0.19770
0.45020,19.42049,69.23841,0.01876,0.00159
0.24902,27.31433,97.38171,0.00114,0.00010
0.46150,26.37498,94.03271,0.00268,0.00023
0.32343,28.04866,99.99978,0.00000,0.00000
