Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,PCE_Std_Error,PCE_Q10_Worst,PCE_Q90_Best,LCOE_Median,LCOE_Std_Error,LCOE_Q10_Best,LCOE_Q90_Worst
Na2GeMnO3Se3,1.5014,-1.4489,7.6246,30.0000,25.0250,5.9431,15.8504,29.4309,0.0383,0.0536,0.0340,0.0501
K2NbCuS3Br3,1.1149,-1.3165,0.1239,30.0000,23.6570,10.0791,1.1716,29.2741,0.0383,0.1422,0.0331,0.4114
K2MnSbBr3I3,1.1156,-1.2541,0.3849,30.0000,23.6896,10.0770,1.1548,29.2545,0.0383,0.1430,0.0332,0.4200
K2GeSbS3Br3,1.5740,-1.0210,5.6971,30.0000,24.5447,5.6581,15.7438,29.2475,0.0383,0.0417,0.0339,0.0500
Na2MoGaSe3F3,1.6656,-1.8677,1.9570,30.0000,23.6821,5.5842,14.9059,28.9612,0.0383,0.0275,0.0336,0.0506
K2MnSbS3I3,1.1210,-1.0058,0.4570,30.0000,23.7319,10.0822,1.2407,29.2812,0.0383,0.1418,0.0331,0.4031
Na2GeSbS3Br3,1.5748,-0.9490,6.0023,30.0000,24.6245,5.6996,15.6872,29.2669,0.0383,0.0427,0.0339,0.0502
K2MoAgS3I3,1.1390,-1.0306,2.3383,30.0000,24.0900,9.8424,1.6179,29.3360,0.0383,0.1389,0.0333,0.3181
K2TiMoO3Se3,1.6949,-2.0289,0.3551,30.0000,23.3166,5.5992,14.6155,28.8137,0.0383,0.0253,0.0335,0.0508
K2SnWS3Se3,1.6928,-1.0315,0.2895,30.0000,23.3199,5.6374,14.5935,28.8452,0.0383,0.0263,0.0334,0.0510
K2GeCrO3Br3,1.5374,-1.6183,6.9505,30.0000,24.8229,5.7790,15.8849,29.3496,0.0383,0.0472,0.0340,0.0500
K2TiCrO3I3,1.6946,-2.0586,0.4606,30.0000,23.3071,5.6589,14.5155,28.8267,0.0383,0.0277,0.0335,0.0510
Li2WGaO3Br3,1.6735,-1.6041,1.5874,30.0000,23.5592,5.6041,14.8414,28.8964,0.0383,0.0282,0.0336,0.0506
K2TiWO3Se3,1.6986,-1.9977,0.2836,30.0000,23.2828,5.6309,14.4636,28.8631,0.0383,0.0241,0.0334,0.0511
K2GeVS3I3,1.1931,-1.1592,5.4355,30.0000,24.7545,9.1894,3.2953,29.4350,0.0383,0.1267,0.0337,0.1696
Na2GeCrS3I3,1.1983,-1.0122,5.6566,30.0000,24.7423,9.1581,3.4150,29.4672,0.0383,0.1261,0.0337,0.1636
Na2WMnO6,1.6989,-2.1547,0.1426,30.0000,23.2248,5.6622,14.4219,28.8227,0.0383,0.0254,0.0334,0.0512
Na2MoAgS3I3,1.1441,-0.9296,2.4314,30.0000,24.1448,9.8209,1.6628,29.3831,0.0383,0.1385,0.0334,0.3119
Na2GeVO3Br3,1.5251,-1.7620,7.4801,30.0000,24.9282,5.8554,15.8173,29.3858,0.0383,0.0494,0.0340,0.0502
Na2GeTaSe3Cl3,1.5762,-1.3903,5.9561,30.0000,24.5448,5.6147,15.8536,29.2740,0.0383,0.0400,0.0339,0.0499
K2MoSbSe3I3,1.1135,-0.9211,0.5428,30.0000,23.6749,10.0789,1.1870,29.2636,0.0383,0.1430,0.0332,0.4111
K2GeCrO3Se3,1.5352,-1.5321,7.1887,30.0000,24.8218,5.7668,15.8559,29.3813,0.0383,0.0462,0.0340,0.0500
Na2TiWSe6,1.1165,-1.1558,0.3533,30.0000,23.6602,10.1093,1.1118,29.2292,0.0383,0.1433,0.0331,0.4212
Na2GeInO3I3,1.5546,-1.3697,6.7231,30.0000,24.7090,5.7084,15.8758,29.3376,0.0383,0.0435,0.0340,0.0499
K2CuZnBr3I3,1.1127,-1.1874,0.3497,30.0000,23.6287,10.1417,1.1024,29.2626,0.0383,0.1438,0.0331,0.4237
K2GeVO3I3,1.5826,-1.7783,5.8423,30.0000,24.5000,5.6541,15.6739,29.2568,0.0384,0.0400,0.0339,0.0500
K2CrMoSe3I3,1.1129,-1.0602,0.5264,30.0000,23.6782,10.0770,1.1802,29.2788,0.0384,0.1425,0.0332,0.4146
Na2TaMnO3F3,1.6953,-2.8709,0.8709,30.0000,23.3490,5.6332,14.6308,28.8693,0.0384,0.0247,0.0335,0.0510
K2GeFeO3Se3,1.5436,-1.3895,7.1247,30.0000,24.7799,5.7526,15.8016,29.3244,0.0384,0.0460,0.0340,0.0503
Na2GeFeS3Se3,1.2146,-0.8564,6.8960,30.0000,24.9040,8.9308,4.3515,29.4956,0.0384,0.1215,0.0339,0.1342
Na2TaFeO3F3,1.6876,-2.8130,0.8668,30.0000,23.3467,5.6413,14.5810,28.9001,0.0384,0.0266,0.0335,0.0510
Na2NbCuS3I3,1.1125,-1.0393,0.4688,30.0000,23.6221,10.1252,1.0659,29.2817,0.0384,0.1443,0.0332,0.4263
K2SbCuO3Cl3,1.1051,-1.7824,0.1734,30.0000,23.5711,10.1857,1.0155,29.2887,0.0384,0.1448,0.0331,0.4310
K2MnSbI6,1.1127,-1.1013,0.5829,30.0000,23.7005,10.0975,1.1847,29.2587,0.0384,0.1428,0.0332,0.4145
K2ZrInO3Br3,1.6852,-2.0866,1.4578,30.0000,23.4486,5.6074,14.7370,28.8938,0.0384,0.0270,0.0336,0.0510
K2ZrCrO3I3,1.6955,-2.0293,0.4536,30.0000,23.2579,5.6287,14.5646,28.8104,0.0384,0.0268,0.0335,0.0509
Li2GeVO3I3,1.5818,-1.6266,6.4938,30.0000,24.5501,5.6644,15.6852,29.2485,0.0384,0.0406,0.0340,0.0502
K2MoFeO3I3,1.7013,-1.4982,0.5099,30.0000,23.2156,5.6319,14.5038,28.8073,0.0384,0.0248,0.0335,0.0511
K2VNbO3Se3,1.6986,-2.1500,0.3490,30.0000,23.1834,5.6558,14.4600,28.8379,0.0384,0.0250,0.0335,0.0512
Na2WFeO3Cl3,1.7105,-1.5966,0.1226,30.0000,23.0975,5.6451,14.3168,28.7424,0.0384,0.0222,0.0335,0.0514
Na2SnFeS3Se3,1.1094,-0.8782,0.2657,30.0000,23.6256,10.1344,1.1405,29.2444,0.0384,0.1431,0.0332,0.4169
K2NbCuSe3I3,1.1053,-1.1295,0.4989,30.0000,23.5675,10.1283,1.0798,29.2971,0.0384,0.1441,0.0332,0.4257
Na2FeMnSe3Br3,1.1051,-1.1933,0.1812,30.0000,23.5380,10.1997,1.0059,29.2560,0.0384,0.1451,0.0332,0.4308
K2GeWS3Se3,1.6041,-1.0259,5.3307,30.0000,24.2790,5.6021,15.5767,29.1544,0.0384,0.0367,0.0339,0.0503
K2SbZnO3Cl3,1.7097,-1.8382,0.1594,30.0000,23.0816,5.6500,14.3886,28.7594,0.0384,0.0230,0.0335,0.0513
Na2SnGeS3Se3,1.5883,-0.8538,6.1985,30.0000,24.4630,5.6367,15.7171,29.2238,0.0384,0.0382,0.0339,0.0502
Na2WFeO3I3,1.7017,-1.4857,0.4436,30.0000,23.2191,5.6615,14.4548,28.8423,0.0384,0.0259,0.0335,0.0513
K2SnBiS3I3,1.7069,-1.0149,0.4360,30.0000,23.1906,5.6736,14.3762,28.8428,0.0384,0.0252,0.0335,0.0515
K2GeMnCl3I3,1.1825,-1.3630,5.2861,30.0000,24.5573,9.3382,2.7555,29.4427,0.0384,0.1299,0.0338,0.1992
K2WGaSe3Cl3,1.6896,-1.4177,1.4594,30.0000,23.3786,5.6137,14.6226,28.8572,0.0384,0.0249,0.0336,0.0511
Na2GeWS3Se3,1.6040,-1.0005,5.5889,30.0000,24.3178,5.6471,15.4263,29.1771,0.0384,0.0377,0.0339,0.0505
Na2GeVSe3Br3,1.1765,-1.2461,5.4551,30.0000,24.5406,9.3956,2.6825,29.4342,0.0384,0.1312,0.0337,0.2043
Li2WGaSe3I3,1.6903,-0.9567,1.4024,30.0000,23.4015,5.5990,14.6897,28.8703,0.0385,0.0265,0.0336,0.0509
Li2SnGaSe3F3,1.6819,-1.7647,1.9396,30.0000,23.4602,5.6404,14.7533,28.9096,0.0385,0.0281,0.0336,0.0510
Na2CrWO3Br3,1.7069,-1.6087,0.1145,30.0000,23.0796,5.6266,14.4121,28.7775,0.0385,0.0257,0.0335,0.0512
Na2TaFeO3Cl3,1.6991,-2.1030,0.7678,30.0000,23.2119,5.6118,14.4594,28.8099,0.0385,0.0240,0.0336,0.0511
K2TaFeO3Br3,1.7108,-1.9813,0.5819,30.0000,23.1473,5.6568,14.3918,28.7913,0.0385,0.0244,0.0335,0.0514
Na2SnMnO3S3,1.7101,-1.7490,0.1195,30.0000,23.0978,5.6700,14.3254,28.7887,0.0385,0.0245,0.0334,0.0515
Na2ZrInO3Br3,1.6884,-2.0840,1.5307,30.0000,23.3480,5.6189,14.6036,28.8066,0.0385,0.0264,0.0336,0.0511
Na2NbFeO3I3,1.7067,-1.8541,0.4906,30.0000,23.1187,5.6260,14.4210,28.7759,0.0385,0.0246,0.0335,0.0513
Na2MnGaSe3I3,1.1156,-1.0245,1.5088,30.0000,23.7265,10.0433,1.3037,29.3154,0.0385,0.1423,0.0333,0.3887
K2GeCuO3S3,1.4764,-1.6298,9.5110,30.0000,25.1639,6.1268,15.6855,29.4645,0.0385,0.0589,0.0342,0.0511
Na2GeCuO3Se3,1.2169,-1.3573,7.4978,30.0000,24.9085,8.9703,4.0270,29.5098,0.0385,0.1245,0.0340,0.1433
Na2NbCuSe3I3,1.1003,-0.9669,0.5091,30.0000,23.5096,10.1733,1.0615,29.2625,0.0385,0.1446,0.0332,0.4285
Na2ZrWO3Se3,1.7117,-1.9327,0.2912,30.0000,23.0717,5.6333,14.3597,28.7384,0.0385,0.0237,0.0335,0.0514
K2SnInO3I3,1.6907,-1.4322,1.4942,30.0000,23.3317,5.6256,14.5527,28.8465,0.0385,0.0245,0.0336,0.0512
Na2VFeS3Br3,1.1021,-1.2685,0.0763,30.0000,23.4497,10.2201,1.0000,29.2486,0.0385,0.1459,0.0331,0.4338
K2WAgO3Cl3,1.6618,-1.7220,2.8514,30.0000,23.6459,5.6040,14.9137,28.9502,0.0385,0.0303,0.0337,0.0509
K2SnGeBr3I3,1.1551,-1.2190,4.1628,30.0000,24.2778,9.7003,1.9097,29.3416,0.0385,0.1374,0.0336,0.2750
K2ZrGaSe3Cl3,1.6882,-1.7897,1.6342,30.0000,23.3530,5.6071,14.6134,28.8576,0.0385,0.0256,0.0336,0.0511
K2ZrGaO3Br3,1.6864,-2.0815,1.6224,30.0000,23.3781,5.6008,14.7218,28.8770,0.0385,0.0262,0.0336,0.0510
Na2SnNbO3Br3,1.7194,-1.9621,0.1577,30.0000,23.0395,5.6939,14.2107,28.7733,0.0385,0.0251,0.0335,0.0517
Na2MnSbS3Se3,1.1001,-0.9146,0.3020,30.0000,23.4397,10.2431,1.0000,29.2323,0.0385,0.1469,0.0331,0.4374
K2TiCrS3Se3,1.0972,-1.3450,0.2465,30.0000,23.4403,10.2558,1.0000,29.2464,0.0385,0.1474,0.0332,0.4404
Li2GeVS3Cl3,1.4548,-1.2775,10.0558,30.0000,25.2269,6.2826,15.5076,29.5182,0.0385,0.0653,0.0343,0.0516
Na2GeVSe3Cl3,1.1992,-1.3041,6.8592,30.0000,24.7366,9.1160,3.5745,29.4537,0.0385,0.1265,0.0339,0.1601
Na2ZrGaSe3F3,1.6870,-2.3246,1.8861,30.0000,23.3781,5.6208,14.6823,28.8375,0.0385,0.0272,0.0337,0.0512
Na2SbCuO3Cl3,1.0931,-1.7266,0.1680,30.0000,23.3996,10.2792,1.0000,29.2465,0.0385,0.1475,0.0332,0.4394
K2GeMoSe6,1.1609,-0.9973,5.0933,30.0000,24.4035,9.6051,2.2109,29.4063,0.0385,0.1350,0.0337,0.2435
Na2GeTaO3Br3,1.5971,-1.9063,6.3541,30.0000,24.4105,5.6354,15.5753,29.2195,0.0385,0.0381,0.0340,0.0504
Na2MoAgO3F3,1.6441,-2.3031,4.2252,30.0000,23.8544,5.5734,15.1191,29.0016,0.0385,0.0325,0.0339,0.0508
Na2GeVS3Cl3,1.5042,-1.3273,9.1864,30.0000,25.0407,5.9278,15.8849,29.4094,0.0385,0.0534,0.0343,0.0507
Na2TiFeSe3Br3,1.1008,-1.3654,0.1869,30.0000,23.4134,10.2380,1.0000,29.2102,0.0385,0.1463,0.0332,0.4355
K2GeCrS3I3,1.1716,-1.0956,5.3997,30.0000,24.5004,9.5066,2.3107,29.3984,0.0385,0.1348,0.0337,0.2341
Li2GeTaSe3Cl3,1.5991,-1.3046,6.2704,30.0000,24.3839,5.6044,15.5144,29.1947,0.0386,0.0362,0.0340,0.0505
K2MoAgO3Cl3,1.6612,-1.6999,3.4517,30.0000,23.7406,5.6195,14.9039,28.9908,0.0386,0.0298,0.0338,0.0510
Li2GeTaSe3F3,1.5873,-2.1450,6.8226,30.0000,24.4445,5.6216,15.6773,29.1660,0.0386,0.0408,0.0341,0.0503
K2ZrSbO3I3,1.7133,-1.8590,0.4816,30.0000,22.9940,5.6796,14.2333,28.7587,0.0386,0.0231,0.0335,0.0518
K2SnGeI6,1.1384,-0.9900,3.8412,30.0000,24.1006,9.8364,1.5976,29.3455,0.0386,0.1408,0.0336,0.3272
K2MnSbO3F3,1.7206,-2.3523,0.1849,30.0000,22.9447,5.6928,14.2062,28.7376,0.0386,0.0226,0.0335,0.0516
K2SnGeS3Se3,1.6143,-0.9175,5.8798,30.0000,24.2140,5.6215,15.3773,29.1280,0.0386,0.0357,0.0340,0.0506
K2ZrSbO3Br3,1.7181,-1.9588,0.1575,30.0000,22.9590,5.6780,14.2750,28.7241,0.0386,0.0232,0.0335,0.0516
K2TiFeS3I3,1.0978,-1.2885,0.4268,30.0000,23.4150,10.2169,1.0000,29.2225,0.0386,0.1464,0.0332,0.4371
Li2GeVSe3Br3,1.1649,-1.2543,5.7415,30.0000,24.4670,9.5260,2.3112,29.4101,0.0386,0.1346,0.0338,0.2350
Na2GeGaO3I3,1.5825,-1.3856,7.2483,30.0000,24.4891,5.6425,15.6266,29.2105,0.0386,0.0406,0.0341,0.0506
K2ZrWO3Se3,1.7206,-2.0077,0.2885,30.0000,22.9205,5.6438,14.2864,28.7018,0.0386,0.0235,0.0335,0.0516
Na2WSbO3F3,1.7181,-2.3140,0.2408,30.0000,22.9639,5.6582,14.2058,28.6859,0.0386,0.0231,0.0335,0.0517
K2MoInO3I3,1.7058,-1.5547,1.5801,30.0000,23.2417,5.6518,14.3782,28.7800,0.0386,0.0254,0.0337,0.0517
K2ZrGaO3I3,1.6982,-2.0337,1.6624,30.0000,23.2516,5.6443,14.4876,28.8073,0.0386,0.0266,0.0337,0.0514
Na2GeVS3I3,1.1667,-1.0368,5.6945,30.0000,24.4584,9.5681,2.2035,29.4156,0.0386,0.1370,0.0338,0.2482
Na2NbTaO3Se3,1.7139,-2.1636,0.7945,30.0000,23.0367,5.6474,14.2710,28.7034,0.0386,0.0230,0.0336,0.0516
Na2GeCuO3S3,1.4547,-1.5996,10.4265,30.0000,25.2085,6.2541,15.5182,29.5008,0.0386,0.0650,0.0344,0.0518
Na2VMnO3Cl3,1.7229,-2.0077,0.0824,30.0000,22.9109,5.6558,14.2199,28.6882,0.0386,0.0238,0.0335,0.0516
Na2GeBiS3I3,1.6498,-0.8432,4.6366,30.0000,23.8582,5.5879,15.1202,29.0425,0.0386,0.0298,0.0339,0.0509
Na2MnBiSe3I3,1.0958,-0.8743,0.4759,30.0000,23.3207,10.2550,1.0000,29.1760,0.0386,0.1478,0.0332,0.4414
K2ZrBiO3Br3,1.7244,-1.9517,0.1604,30.0000,22.8607,5.6838,14.1499,28.6864,0.0386,0.0249,0.0336,0.0518
Na2CrMoSe3I3,1.0948,-1.0314,0.5378,30.0000,23.3103,10.2588,1.0000,29.2209,0.0386,0.1482,0.0332,0.4427
K2GeTaS3I3,1.6424,-1.2345,4.9465,30.0000,23.9291,5.5957,15.1903,29.0724,0.0386,0.0312,0.0339,0.0508
K2GeNbO3Br3,1.6060,-1.9520,6.4852,30.0000,24.2846,5.6239,15.4323,29.2011,0.0387,0.0354,0.0341,0.0508
K2GeVS3Cl3,1.5591,-1.4665,8.4733,30.0000,24.6900,5.6744,15.7743,29.2894,0.0387,0.0438,0.0343,0.0504
Li2GeWS3Se3,1.6284,-0.9916,5.8874,30.0000,24.1021,5.5830,15.3347,29.0865,0.0387,0.0353,0.0340,0.0508
Na2MoInO3I3,1.7060,-1.5536,1.6432,30.0000,23.1338,5.6831,14.3268,28.7959,0.0387,0.0253,0.0337,0.0519
Na2TaFeO3I3,1.7165,-1.8482,0.8413,30.0000,22.9708,5.6758,14.2439,28.7075,0.0387,0.0256,0.0336,0.0518
K2MoMnO3Se3,1.7244,-1.5680,0.3458,30.0000,22.8975,5.7032,14.1642,28.7459,0.0387,0.0244,0.0335,0.0519
K2GeZnI6,1.1362,-1.0958,4.0159,30.0000,24.0416,9.9054,1.5100,29.3486,0.0387,0.1423,0.0336,0.3472
K2GeFeSe3F3,1.1897,-1.9594,6.9985,30.0000,24.6625,9.2755,3.0320,29.4336,0.0387,0.1297,0.0340,0.1855
K2TiInO3I3,1.7041,-2.0362,1.6037,30.0000,23.1277,5.6543,14.3479,28.7669,0.0387,0.0239,0.0337,0.0517
Na2SnZnI6,1.0955,-0.9708,0.5705,30.0000,23.3142,10.2909,1.0000,29.2199,0.0387,0.1480,0.0332,0.4406
K2NbFeO3Cl3,1.7293,-2.1556,0.1326,30.0000,22.7724,5.6909,14.0937,28.6596,0.0387,0.0234,0.0336,0.0519
Na2GeCrO3Br3,1.5956,-1.5993,7.4223,30.0000,24.4279,5.6372,15.5682,29.1610,0.0387,0.0390,0.0342,0.0508
Na2SnTaO3I3,1.7216,-1.9227,0.8190,30.0000,22.9453,5.7475,14.1091,28.8081,0.0387,0.0239,0.0335,0.0520
Na2TaSbO3S3,1.7201,-1.8094,0.8037,30.0000,22.8667,5.6364,14.3426,28.6931,0.0387,0.0245,0.0336,0.0516
K2WFeO3Cl3,1.7315,-1.7072,0.1305,30.0000,22.7307,5.6820,14.0723,28.6782,0.0387,0.0235,0.0336,0.0519
Na2MnSbO3F3,1.7287,-2.3870,0.1797,30.0000,22.7535,5.6651,14.0779,28.6759,0.0388,0.0220,0.0336,0.0520
K2MnInO3S3,1.7062,-1.8664,2.0748,30.0000,23.1282,5.6597,14.3770,28.7822,0.0388,0.0252,0.0337,0.0519
K2GeCrSe3I3,1.1374,-1.0389,4.5945,30.0000,24.0663,9.8505,1.5787,29.3306,0.0388,0.1421,0.0337,0.3313
Na2MoMnO3S3,1.7324,-1.6553,0.2084,30.0000,22.7404,5.6940,14.0558,28.6395,0.0388,0.0244,0.0336,0.0520
K2WInO3Br3,1.7182,-1.6870,1.3049,30.0000,23.0050,5.6687,14.2597,28.7102,0.0388,0.0244,0.0337,0.0519
Na2GeFeO3Se3,1.6070,-1.4358,7.6078,30.0000,24.3470,5.6096,15.5463,29.1988,0.0388,0.0371,0.0342,0.0509
K2GeMnS3Se3,1.1692,-1.0187,6.5111,30.0000,24.4350,9.5116,2.3632,29.4047,0.0388,0.1352,0.0340,0.2324
Li2WGaS3I3,1.7131,-0.9898,1.5344,30.0000,23.0471,5.6876,14.2557,28.7842,0.0388,0.0257,0.0337,0.0519
Na2WGaO3I3,1.7135,-1.5467,1.5598,30.0000,22.9947,5.6220,14.3811,28.7574,0.0388,0.0235,0.0337,0.0517
Na2MnInO3S3,1.7116,-1.7877,2.2393,30.0000,23.1485,5.6428,14.3748,28.7747,0.0388,0.0236,0.0338,0.0519
K2FeMnSe6,1.0846,-1.0352,0.3304,30.0000,23.0663,10.3808,1.0000,29.1887,0.0388,0.1509,0.0332,0.4487
Na2NbTaO6,1.7230,-2.8900,0.9043,30.0000,22.8953,5.7034,14.0626,28.6643,0.0388,0.0234,0.0337,0.0521
K2MnGaO6,1.6950,-2.0420,2.7743,30.0000,23.2283,5.6504,14.4481,28.8131,0.0388,0.0258,0.0338,0.0520
Na2GeCrSe3I3,1.1319,-0.9861,4.7725,30.0000,24.0683,9.8761,1.5105,29.3047,0.0388,0.1431,0.0337,0.3482
K2TiSbO3I3,1.7336,-1.8641,0.4896,30.0000,22.7376,5.6964,14.0332,28.6773,0.0388,0.0229,0.0336,0.0522
Li2GeVS3Br3,1.1691,-1.2330,7.2387,30.0000,24.4635,9.5129,2.4023,29.3794,0.0388,0.1355,0.0340,0.2302
Na2MnCuI6,1.0927,-1.0081,0.5793,30.0000,23.1844,10.3103,1.0000,29.1906,0.0388,0.1488,0.0332,0.4443
K2SnZnI6,1.0906,-1.1058,0.5600,30.0000,23.0676,10.3449,1.0000,29.1990,0.0388,0.1510,0.0333,0.4499
K2SnVO3I3,1.7321,-1.8242,0.4887,30.0000,22.6968,5.6820,14.0249,28.6343,0.0388,0.0225,0.0336,0.0523
Na2GeVS3Br3,1.1556,-1.2573,6.7776,30.0000,24.3632,9.6529,1.9970,29.3851,0.0388,0.1394,0.0340,0.2697
Na2WGaSe3F3,1.7185,-1.8306,1.6480,30.0000,23.0218,5.6725,14.2560,28.7556,0.0388,0.0237,0.0337,0.0520
Na2GeMoO3Se3,1.6211,-1.4745,7.1236,30.0000,24.2027,5.6185,15.3768,29.1247,0.0388,0.0358,0.0342,0.0511
Na2CrMoO3S3,1.7373,-1.7089,0.2190,30.0000,22.6546,5.7304,13.8903,28.5951,0.0388,0.0231,0.0336,0.0525
K2ZrBiS3I3,1.7326,-1.3796,0.4300,30.0000,22.6830,5.6792,14.0693,28.6388,0.0388,0.0226,0.0336,0.0521
K2MnInO6,1.7041,-2.0415,2.3497,30.0000,23.1061,5.6556,14.3676,28.7926,0.0388,0.0231,0.0338,0.0520
K2ZrWO3S3,1.7423,-2.0216,0.1710,30.0000,22.6376,5.7229,13.8819,28.6025,0.0388,0.0232,0.0336,0.0526
K2TiInO3Br3,1.7202,-2.0736,1.5482,30.0000,22.9357,5.6895,14.1505,28.7380,0.0388,0.0238,0.0337,0.0523
Na2ZrMoO3S3,1.7390,-2.0168,0.2352,30.0000,22.6232,5.6874,13.9799,28.5991,0.0389,0.0216,0.0336,0.0523
Na2SnGaS3Br3,1.7250,-1.1950,1.5249,30.0000,22.8935,5.6961,14.0853,28.6878,0.0389,0.0236,0.0337,0.0523
K2GeSbSe3Cl3,1.6518,-1.1016,5.7779,30.0000,23.8406,5.5982,15.0293,28.9780,0.0389,0.0315,0.0341,0.0515
K2MoMnSe6,1.0841,-1.0673,0.4015,30.0000,23.0515,10.3628,1.0000,29.2022,0.0389,0.1502,0.0332,0.4479
Na2TiInO3Br3,1.7208,-2.0561,1.6333,30.0000,22.8660,5.6748,14.2196,28.7128,0.0389,0.0240,0.0337,0.0521
Na2SnFeSe3Cl3,1.0808,-1.1728,0.2521,30.0000,23.0005,10.4039,1.0000,29.1866,0.0389,0.1522,0.0332,0.4520
Na2GeNbO3Br3,1.6235,-1.8519,6.8884,30.0000,24.0952,5.6368,15.2880,29.1174,0.0389,0.0358,0.0342,0.0513
Na2TiBiO3I3,1.7378,-1.7791,0.4638,30.0000,22.6717,5.6892,14.0787,28.6266,0.0389,0.0219,0.0336,0.0521
K2NbFeO3I3,1.7424,-1.8987,0.4782,30.0000,22.6446,5.7346,13.8663,28.5811,0.0389,0.0230,0.0337,0.0526
Na2WMnO3S3,1.7418,-1.6589,0.1393,30.0000,22.5878,5.7295,13.8706,28.5741,0.0389,0.0231,0.0336,0.0527
K2CrAgS3I3,1.1022,-1.0418,2.3989,30.0000,23.4517,10.2380,1.0000,29.2579,0.0389,0.1492,0.0335,0.4456
K2SnMoSe6,1.0825,-0.9885,0.4135,30.0000,22.9612,10.3518,1.0000,29.1301,0.0389,0.1508,0.0332,0.4497
K2TiGaO3Br3,1.7233,-2.0898,1.7359,30.0000,22.8473,5.6863,14.1564,28.7103,0.0389,0.0234,0.0338,0.0523
K2GeInO3Br3,1.6180,-1.5800,7.5969,30.0000,24.2015,5.6102,15.4249,29.1338,0.0389,0.0362,0.0343,0.0511
Na2CrMoSe3Br3,1.0824,-1.2195,0.2699,30.0000,22.9516,10.3694,1.0000,29.1565,0.0389,0.1509,0.0332,0.4495
Na2GeZnI6,1.1229,-0.9543,4.1447,30.0000,23.7496,10.0554,1.1738,29.2808,0.0389,0.1470,0.0337,0.4264
Na2GeMnBr3I3,1.1253,-1.1553,4.6126,30.0000,23.8408,10.0044,1.3105,29.2840,0.0389,0.1454,0.0338,0.3934
K2GeGaSe3F3,1.6021,-2.0283,8.4019,30.0000,24.3353,5.6280,15.4304,29.1732,0.0389,0.0386,0.0343,0.0513
Na2ZrFeSe3Br3,1.0811,-1.4419,0.1978,30.0000,22.8783,10.3916,1.0000,29.1483,0.0389,0.1515,0.0332,0.4501
K2SnGaS3Br3,1.7275,-1.2644,1.4560,30.0000,22.7999,5.6761,14.1286,28.6624,0.0389,0.0221,0.0338,0.0525
K2SbZnO3F3,1.7520,-2.3148,0.1819,30.0000,22.4957,5.7250,13.8051,28.5222,0.0390,0.0215,0.0336,0.0526
K2MoInO3Br3,1.7337,-1.6786,1.5235,30.0000,22.7623,5.6583,14.1322,28.6579,0.0390,0.0215,0.0338,0.0522
K2CrMnO6,1.7554,-1.9911,0.0492,30.0000,22.4577,5.7027,13.7704,28.5347,0.0390,0.0200,0.0337,0.0527
Na2GeCrO3Se3,1.6219,-1.5420,7.6804,30.0000,24.1409,5.5855,15.4025,29.0821,0.0390,0.0354,0.0343,0.0512
K2GeCrSe6,1.1351,-1.0469,5.3362,30.0000,23.9652,9.8605,1.6007,29.3050,0.0390,0.1423,0.0338,0.3307
Na2CuZnBr3I3,1.0801,-1.1018,0.3543,30.0000,22.9398,10.3919,1.0000,29.1828,0.0390,0.1512,0.0332,0.4500
Na2WFeSe3F3,1.7529,-1.8686,0.2741,30.0000,22.5323,5.7235,13.7613,28.5234,0.0390,0.0221,0.0337,0.0528
K2SnBiO3Br3,1.7501,-1.4743,0.1787,30.0000,22.4759,5.7271,13.7586,28.5256,0.0390,0.0217,0.0336,0.0528
Na2SnWS6,1.7529,-1.0810,0.1848,30.0000,22.4449,5.7370,13.6937,28.5137,0.0390,0.0213,0.0337,0.0529
Na2GeSbSe3F3,1.6467,-1.7254,6.6467,30.0000,23.8991,5.6002,15.1426,29.0460,0.0390,0.0326,0.0342,0.0515
K2GeVSe3Cl3,1.1484,-1.4866,6.4678,30.0000,24.2056,9.7355,1.8263,29.3430,0.0390,0.1414,0.0340,0.2983
K2TiMoSe6,1.0786,-1.2358,0.4088,30.0000,22.9000,10.4330,1.0000,29.1610,0.0390,0.1529,0.0333,0.4535
K2SnZnS3Se3,1.7480,-1.0027,0.2627,30.0000,22.4904,5.7456,13.7408,28.5691,0.0390,0.0221,0.0337,0.0528
Na2SnFeCl3I3,1.0729,-1.1931,0.4255,30.0000,22.8377,10.4437,1.0000,29.1461,0.0390,0.1532,0.0333,0.4554
Na2VNbSe6,1.0795,-1.1798,0.4124,30.0000,22.8953,10.4135,1.0000,29.1784,0.0390,0.1524,0.0332,0.4534
K2SnCrSe6,1.0754,-1.0271,0.3564,30.0000,22.8709,10.4097,1.0000,29.1753,0.0390,0.1516,0.0333,0.4511
K2SnTaO3I3,1.7465,-1.9558,0.7958,30.0000,22.5736,5.7023,13.8788,28.5544,0.0390,0.0221,0.0337,0.0527
Na2VZnO3Cl3,1.7547,-1.9007,0.0823,30.0000,22.4134,5.7357,13.7565,28.5382,0.0390,0.0213,0.0336,0.0527
Rb2WBiSe3I3,1.3543,-1.0521,13.4512,30.0000,25.3562,7.2613,12.2568,29.5728,0.0390,0.0909,0.0348,0.0614
K2MoBiSe3I3,1.0768,-0.9706,0.5111,30.0000,22.9124,10.4027,1.0000,29.1195,0.0390,0.1518,0.0333,0.4507
